6966	6370	1355	-7548	-2242	1898	615	-6192	-4617	-1
21682	16733	-1437	-22198	-10974	-928	9338	-20718	-3498	1
21747	16747	-1509	-22249	-11055	-1012	9454	-20797	-3379	1
34793	24651	-6327	-34699	-20451	-6348	20263	-34271	2118	-1
-15531	-8321	7729	14366	12594	8761	-15483	16549	-10375	-1
20436	16163	-640	-21086	-9839	-11	7864	-19345	-4670	1
19073	15565	281	-19880	-8562	1051	6186	-17830	-6048	1
4746	6811	5438	-6177	1662	6749	-5508	-3067	-11827	1
27860	20818	-3095	-28236	-14983	-2701	13637	-26939	-2095	1
21484	16691	-1221	-22042	-10730	-674	8986	-20476	-3856	1
-5673	-2224	4312	4906	5652	5000	-7611	6425	-6653	-1
-33	4109	7559	-1697	5356	9134	-9934	1960	-14524	1
-3653	-915	3722	2942	4307	4361	-6141	4378	-6101	-1
14038	12027	1251	-14871	-5564	2035	3183	-12857	-6459	1
-22523	-12278	10822	20921	17991	12238	-21947	23901	-14304	-1
7946	8484	3770	-9120	-986	4853	-2219	-6496	-9544	1
9007	9210	3530	-10167	-1643	4602	-1538	-7554	-9388	1
6596	8012	4903	-7976	435	6171	-4170	-4940	-11332	1
-32871	-19124	13591	31038	24700	15198	-29137	34320	-16639	-1
-6955	-2767	5214	6032	6879	6042	-9235	7858	-8017	-1
-7154	-2988	5103	6263	6891	5900	-9157	8016	-7745	-1
19217	15570	78	-19983	-8772	811	6502	-18017	-5699	1
-9536	-3946	6870	8334	9234	7947	-12296	10703	-10456	-1
11322	10682	2804	-12406	-3219	3811	210	-9912	-8661	1
4343	4691	2158	-5007	-470	2770	-1341	-3526	-5404	-1
-3281	1892	8303	1507	7373	9911	-12026	5198	-15016	1
7042	8203	4593	-8369	10	5813	-3609	-5438	-10864	1
-9241	-4322	5748	8284	8305	6601	-10721	10140	-8383	-1
-8527	-3969	5340	7636	7689	6135	-9940	9366	-7804	-1
1835	2849	2497	-2478	922	3087	-2648	-1085	-5332	-1
941	4524	6878	-2554	4427	8348	-8706	871	-13497	1
-15526	-8299	7761	14353	12614	8800	-15524	16553	-10439	-1
-19275	-10581	9125	17935	15300	10309	-18603	20419	-11980	-1
-15456	-7715	8724	14060	13263	9966	-16764	16733	-12311	-1
17273	14148	348	-18026	-7688	1065	5479	-16124	-5657	1
-6262	-2062	5478	5251	6747	6387	-9343	7275	-8725	-1
-10934	-2505	11568	8710	13195	13572	-18943	13214	-19085	1
13433	11932	1970	-14408	-4778	2881	2031	-12106	-7666	1
-5228	-1914	4221	4464	5384	4906	-7338	5984	-6607	-1
16780	14165	1109	-17688	-6924	1966	4312	-15467	-6977	1
-24831	-13344	12283	22985	20083	13918	-24658	26441	-16447	-1
-9250	-4111	6147	8202	8591	7083	-11248	10250	-9148	-1
-11939	-5136	8245	10516	11309	9518	-14926	13310	-12405	-1
-8761	-3298	6911	7520	8907	8025	-12083	9987	-10757	-1
-5320	-2001	4201	4565	5411	4878	-7343	6065	-6540	-1
23501	17897	-1997	-23960	-12205	-1536	10698	-22568	-2948	1
34562	24517	-6232	-34481	-20277	-6241	20058	-34030	2001	1
19655	15959	142	-20454	-8928	905	6569	-18412	-5949	1
18476	14761	-308	-19126	-8704	318	6754	-17420	-4744	1
11344	10698	2799	-12428	-3233	3806	224	-9934	-8658	1
-4599	-867	5208	3585	5792	6122	-8417	5646	-8685	-1
-10856	-2685	11124	8730	12845	13038	-18333	13027	-18253	1
-8685	-3838	5812	7692	8096	6700	-10615	9635	-8667	-1
3191	5883	6040	-4699	2802	7418	-6832	-1454	-12535	1
-13057	-6291	7785	11782	11497	8920	-14706	14241	-11197	-1
24918	18790	-2457	-25326	-13181	-2040	11789	-24015	-2471	1
-19570	-10402	9890	18067	15976	11222	-19708	20892	-13364	-1
1849	2633	2082	-2398	621	2585	-2097	-1205	-4536	-1
16281	13662	924	-17128	-6825	1725	4382	-15046	-6479	1
-21619	-11490	10926	19958	17649	12398	-21773	23079	-14765	-1
-1238	3090	7476	-426	5851	8989	-10240	3070	-14018	1
-17609	-8953	9641	16086	14900	10994	-18708	18988	-13452	-1
6266	7783	4970	-7649	633	6240	-4371	-4614	-11366	1
-18218	-9653	9262	16806	14911	10513	-18419	19463	-12547	-1
29188	21378	-4033	-29402	-16256	-3785	15326	-28425	-674	1
-17018	-8643	9335	15542	14412	10646	-18102	18354	-13034	-1
-10551	-4788	6831	9397	9672	7862	-12593	11646	-10088	-1
-3702	-1294	3102	3136	3892	3611	-5345	4266	-4896	-1
-3687	-709	4148	2880	4624	4875	-6712	4519	-6911	-1
1736	2021	1130	-2063	1	1430	-887	-1341	-2674	-1
-12639	-6544	6704	11595	10542	7631	-13144	13573	-9241	-1
7148	8254	4529	-8464	-83	5740	-3489	-5554	-10773	1
10973	10739	3422	-12185	-2622	4545	-721	-9427	-9749	1
4099	6653	6107	-5658	2432	7533	-6607	-2290	-12925	1
17834	14887	871	-18729	-7576	1718	4986	-16518	-6825	1
-9373	-4006	6520	8245	8912	7530	-11781	10461	-9830	-1
12415	9582	-820	-12711	-6282	-528	5343	-11862	-2008	-1
-11799	-5923	6600	10747	10082	7536	-12719	12759	-9283	-1
-17024	-9247	8240	15799	13641	9323	-16668	18081	-10928	-1
-15817	-8409	7990	14603	12910	9066	-15925	16885	-10795	-1
14158	12659	2228	-15220	-4928	3221	1940	-12720	-8373	1
-10152	-2180	11007	8026	12440	12924	-17938	12337	-18233	1
10106	9837	3053	-11200	-2485	4067	-534	-8707	-8789	1
3213	3225	1149	-3602	-664	1509	-404	-2723	-3138	-1
-22088	-12447	9870	20688	17119	11104	-20548	23250	-12599	-1
-15418	-5276	13126	13012	16355	15287	-22529	17820	-20786	1
-3982	-743	4524	3101	5025	5318	-7307	4892	-7548	-1
4140	6396	5576	-5579	2038	6893	-5896	-2463	-11916	1
-15129	-7463	8702	13724	13096	9952	-16622	16420	-12363	-1
-19836	-10597	9926	18335	16123	11255	-19846	21151	-13356	-1
-14343	-7656	7188	13255	11666	8152	-14365	15296	-9679	-1
-8257	-770	10787	6107	11414	12728	-16998	10502	-18357	1
17437	14346	468	-18224	-7679	1216	5379	-16248	-5935	1
2351	3181	2341	-2979	574	2917	-2265	-1610	-5180	-1
21030	16641	-643	-21703	-10113	8	8071	-19903	-4838	1
9284	9711	4037	-10571	-1412	5225	-2109	-7684	-10444	1
-43	3745	6909	-1538	4901	8347	-9084	1803	-13271	1
-9426	-3090	8272	7898	10173	9645	-14098	10957	-13183	-1
-33759	-18585	15888	31434	26731	17941	-32458	35739	-20800	-1
-15965	-8071	8825	14565	13567	10069	-17071	17236	-12357	-1
-23925	-12786	11963	22116	19440	13564	-23925	25508	-16092	-1
-21633	-12036	9950	20197	16966	11217	-20496	22844	-12883	-1
890	2087	2500	-1497	1358	3054	-2976	-197	-5064	-1
-5648	539	9326	3731	9183	11060	-14183	7680	-16301	1
25819	19938	-1688	-26438	-13052	-1077	11090	-24665	-4210	1
15510	13003	860	-16312	-6516	1618	4201	-14338	-6133	1
-36439	-20890	15632	34278	27781	17532	-33044	38190	-19535	-1
19538	15457	-604	-20162	-9401	-1	7507	-18493	-4482	1
-11177	-5008	7353	9928	10329	8469	-13493	12367	-10910	-1
-10462	-5051	6218	9445	9198	7124	-11758	11406	-8934	-1
-15386	-7841	8390	14063	12995	9566	-16302	16582	-11690	-1
27270	20309	-3153	-27610	-14753	-2793	13511	-26400	-1812	1
-3667	-539	4431	2795	4815	5218	-7077	4573	-7461	-1
-8811	-3923	5842	7816	8175	6731	-10697	9761	-8688	-1
-15091	-8647	6483	14194	11511	7271	-13696	15818	-8106	-1
3804	6046	5431	-5197	2090	6705	-5822	-2185	-11541	1
-2264	2515	7941	533	6650	9512	-11202	4151	-14614	1
2982	2860	824	-3287	-788	1107	-57	-2589	-2445	-1
267	4242	7358	-1964	5075	8902	-9566	1626	-14224	1
6008	7430	4707	-7321	566	5913	-4114	-4438	-10785	1
13268	11777	1929	-14228	-4732	2826	2028	-11962	-7540	1
21954	16960	-1424	-22483	-11090	-902	9414	-20969	-3602	1
-9396	-3757	7009	8156	9267	8120	-12430	10607	-10763	-1
-9477	-3358	7858	8045	9904	9143	-13572	10899	-12373	-1
10582	10141	2908	-11660	-2806	3909	-180	-9190	-8646	1
12435	11150	2015	-13381	-4288	2899	1629	-11157	-7465	1
-5790	378	9241	3898	9188	10952	-14121	7792	-16097	1
-5204	-1351	5215	4211	6075	6109	-8635	6215	-8525	-1
-25730	-13923	12552	23857	20686	14209	-25320	27353	-16704	-1
4389	6843	6025	-5940	2241	7445	-6400	-2583	-12852	1
-80	1252	2407	-468	1738	2906	-3188	689	-4605	-1
-3901	-1180	3603	3227	4337	4209	-6070	4580	-5801	-1
18099	14993	674	-18959	-7837	1490	5335	-16816	-6523	1
1510	4997	6903	-3150	4184	8399	-8543	344	-13709	1
-10279	-5200	5676	9379	8732	6476	-10984	11096	-7945	-1
9372	7739	303	-9807	-4090	716	2823	-8719	-3290	-1
1219	4902	7158	-2907	4497	8696	-8977	681	-14115	1
295	4061	6987	-1908	4801	8455	-9070	1505	-13520	1
11677	10907	2691	-12749	-3462	3687	481	-10274	-8546	1
1824	5004	6452	-3374	3720	7865	-7842	-66	-12932	1
23229	17990	-1423	-23808	-11675	-854	9852	-22166	-3971	1
-20787	-11619	9462	19429	16232	10659	-19564	21925	-12190	-1
29298	21638	-3722	-29588	-16086	-3404	14954	-28449	-1305	1
10068	9996	3400	-11240	-2223	4484	-1003	-8583	-9445	1
7760	6094	-322	-7989	-3792	-99	3090	-7366	-1622	-1
-6043	622	10062	3974	9884	11934	-15285	8239	-17601	1
11278	10778	3043	-12415	-3030	4099	-119	-9809	-9109	1
-7972	-2959	6365	6824	8158	7395	-11095	9106	-9936	-1
7672	8530	4260	-8947	-514	5435	-2956	-6114	-10407	1
-8507	-3739	5730	7526	7955	6607	-10445	9446	-8560	-1
-18840	-9432	10584	17150	16131	12088	-20369	20384	-14910	-1
-21218	-11184	10894	19549	17442	12374	-21593	22695	-14819	-1
12044	11083	2469	-13079	-3788	3433	898	-10675	-8226	1
17070	11552	-4095	-16797	-10734	-4312	11243	-17067	2945	-1
-12840	-6129	7760	11563	11380	8899	-14600	14032	-11213	-1
-29901	-17417	12325	28243	22442	13779	-26455	31210	-15063	-1
-106	1286	2506	-464	1819	3025	-3326	739	-4788	-1
-16752	-6073	13640	14279	17331	15859	-23662	19203	-21389	1
31969	23019	-5140	-32038	-18316	-5019	17735	-31318	652	1
-18244	-9443	9683	16737	15221	11021	-18981	19594	-13349	-1
11757	11028	2794	-12855	-3426	3815	373	-10322	-8766	1
22310	17578	-821	-22991	-10827	-160	8745	-21150	-4864	1
5648	7360	5111	-7039	1017	6387	-4768	-3997	-11458	1
-2367	-4	3487	1660	3551	4126	-5391	3111	-6022	-1
-3794	-1099	3594	3118	4281	4201	-6021	4478	-5814	-1
-149	3650	6890	-1424	4936	8321	-9096	1898	-13205	1
-14025	-7462	7073	12951	11439	8024	-14104	14968	-9549	-1
-980	3280	7441	-687	5707	8956	-10104	2818	-14024	1
-2354	2272	7629	697	6471	9131	-10823	4155	-13988	1
17943	14601	188	-18685	-8109	897	5920	-16794	-5543	1
10494	10224	3190	-11634	-2567	4246	-580	-9036	-9163	1
24839	18895	-2149	-25315	-12927	-1670	11357	-23863	-3042	1
3442	6040	5955	-4941	2626	7325	-6634	-1712	-12444	1
-5915	-1916	5233	4947	6414	6104	-8903	6887	-8354	-1
-5057	833	8991	3194	8675	10676	-13540	7040	-15826	1
-10734	-4871	6950	9560	9841	7998	-12812	11848	-10263	-1
26773	19970	-3039	-27120	-14444	-2674	13191	-25905	-1888	1
-7329	-186	10484	5213	10773	12396	-16281	9554	-18041	1
496	4155	6861	-2087	4620	8310	-8836	1285	-13335	1
1649	2685	2471	-2280	989	3048	-2677	-917	-5228	-1
-35074	-20152	14965	33012	26682	16776	-31698	36738	-18645	-1
-10669	-4268	7955	9262	10520	9215	-14108	12043	-12214	-1
4943	7145	5759	-6455	1799	7144	-5861	-3170	-12501	1
9702	9772	3531	-10890	-1961	4630	-1301	-8206	-9592	1
24604	18411	-2686	-24948	-13198	-2328	11981	-23779	-1941	1
21792	17273	-614	-22501	-10443	71	8295	-20611	-5113	1
25741	19463	-2442	-26185	-13548	-1991	12052	-24784	-2738	1
-4931	743	8639	3143	8368	10256	-13035	6832	-15187	1
-1524	622	3388	807	3094	4038	-4972	2295	-6075	-1
-2596	382	4532	1659	4394	5379	-6841	3593	-7963	-1
20441	16290	-414	-21143	-9681	262	7568	-19291	-5107	1
-771	3678	7859	-1000	5906	9469	-10581	2728	-14889	1
-11642	-5626	6910	10513	10229	7916	-13072	12690	-9924	-1
7598	8310	3966	-8803	-688	5077	-2595	-6120	-9820	1
-13620	-6071	9017	12085	12627	10389	-16518	15084	-13405	-1
-3127	1851	8000	1416	7088	9552	-11577	4976	-14479	1
-9061	-3756	6517	7921	8766	7538	-11669	10168	-9914	-1
-29025	-16201	13253	27119	22695	14934	-27373	30624	-17101	-1
9750	9685	3301	-10887	-2146	4353	-982	-8310	-9163	1
-22600	-12296	10903	20983	18083	12333	-22079	23994	-14437	-1
-10077	-2182	10893	7974	12325	12788	-17763	12238	-18035	1
20307	16167	-441	-20997	-9638	225	7557	-19173	-5017	1
-18609	-10142	8945	17285	14867	10116	-18138	19749	-11825	-1
-25817	-13912	12699	23914	20830	14383	-25542	27472	-16962	-1
18279	14955	340	-19069	-8155	1093	5836	-17070	-5932	1
39644	27656	-8001	-39357	-23862	-8190	24127	-39252	3935	1
11896	10947	2439	-12919	-3741	3392	886	-10544	-8126	1
3943	6157	5430	-5341	2025	6709	-5773	-2315	-11579	1
-12527	-6084	7381	11324	10968	8452	-13994	13641	-10574	-1
-9280	-1586	10806	7166	11897	12713	-17374	11467	-18097	1
-16284	-8685	8175	15046	13255	9272	-16328	17370	-11017	-1
-13764	-6807	7884	12494	11892	9014	-15080	14930	-11185	-1
-22258	-12324	10345	20755	17532	11671	-21229	23530	-13463	-1
3502	6015	5821	-4972	2504	7166	-6438	-1802	-12205	1
10719	10448	3265	-11885	-2616	4346	-602	-9228	-9374	1
-18947	-9908	9872	17424	15677	11224	-19471	20303	-13510	-1
-13907	-6983	7775	12668	11881	8877	-14985	15037	-10933	-1
-24476	-13765	10989	22912	19006	12367	-22837	25777	-14061	-1
23223	17968	-1456	-23795	-11695	-893	9892	-22169	-3908	1
-22902	-12463	11043	21265	18321	12491	-22367	24313	-14619	-1
-13471	-7239	6663	12469	10895	7550	-13376	14344	-8921	-1
155	4318	7662	-1917	5342	9265	-10004	1809	-14777	1
-3363	-57	4862	2380	4980	5751	-7539	4397	-8378	-1
16425	13830	1019	-17299	-6824	1845	4307	-15157	-6703	1
-12314	-6453	6391	11330	10171	7264	-12622	13189	-8733	-1
-21925	-11680	11031	20252	17863	12512	-22015	23393	-14878	-1
-826	866	2802	216	2359	3356	-3963	1490	-5150	-1
-40083	-23097	16979	37755	30406	19024	-36064	41953	-21072	-1
-21628	-11978	10048	20168	17032	11336	-20622	22863	-13074	-1
17815	14766	677	-18665	-7704	1483	5234	-16549	-6447	1
40	3929	7121	-1674	5012	8607	-9334	1779	-13703	1
-28046	-15828	12490	26278	21706	14047	-26034	29511	-15916	-1
12599	11474	2365	-13632	-4116	3328	1225	-11222	-8185	1
-17340	-9092	8991	15956	14317	10219	-17763	18570	-12281	-1
615	4429	7188	-2285	4796	8709	-9224	1257	-13997	1
491	1614	2225	-1020	1346	2707	-2752	107	-4420	-1
-27582	-15102	13132	25649	21947	14841	-26718	29239	-17285	-1
-25535	-14181	11791	23829	20059	13297	-24254	26976	-15298	-1
-18386	-9257	10232	16758	15674	11680	-19751	19867	-14365	-1
-17601	-8861	9797	16042	15006	11183	-18910	19020	-13755	-1
10547	10207	3079	-11663	-2669	4115	-417	-9114	-8966	1
2665	3253	2011	-3229	197	2529	-1724	-1988	-4635	-1
-20974	-11326	10275	19438	16893	11634	-20696	22308	-13699	-1
3472	4043	2263	-4126	4	2864	-1777	-2682	-5353	-1
513	1383	1770	-939	1015	2158	-2147	-30	-3552	-1
1042	4802	7237	-2741	4634	8785	-9142	868	-14216	1
-18399	-9512	9787	16874	15366	11141	-19171	19766	-13505	-1
16859	11318	-4212	-16551	-10720	-4462	11324	-16899	3231	-1
-9782	-4558	6115	8762	8813	7025	-11389	10742	-8933	1
14323	12669	2002	-15340	-5165	2953	2295	-12934	-7985	1
-4729	1125	9041	2842	8559	10749	-13493	6745	-16017	1
-1149	3155	7462	-517	5800	8975	-10190	2982	-14016	1
-2831	-510	3248	2197	3595	3820	-5237	3486	-5428	-1
2032	2467	1509	-2457	133	1900	-1283	-1522	-3488	-1
-2296	2679	8286	487	6909	9928	-11666	4269	-15270	1
-8176	-3286	6070	7104	8044	7030	-10778	9223	-9309	-1
24038	18288	-2076	-24500	-12508	-1612	10986	-23092	-2951	1
-6062	-2559	4275	5319	5805	4940	-7695	6780	-6470	-1
9530	9701	3657	-10739	-1794	4775	-1525	-8012	-9783	1
9677	9874	3755	-10915	-1792	4899	-1604	-8125	-10015	1
27477	20460	-3184	-27819	-14870	-2823	13623	-26603	-1813	1
-13286	-6808	7176	12159	11172	8177	-13986	14301	-9962	-1
5077	6649	4654	-6342	956	5813	-4364	-3579	-10414	1
-18581	-10036	9099	17221	14963	10302	-18330	19762	-12129	-1
13754	10324	-1442	-13960	-7336	-1230	6620	-13278	-1198	-1
28408	21026	-3525	-28708	-15538	-3200	14390	-27563	-1426	1
7943	8722	4210	-9218	-674	5384	-2796	-6382	-10388	1
-25481	-13729	12537	23602	20561	14200	-25215	27115	-16748	-1
5201	7007	5126	-6578	1233	6389	-4942	-3574	-11358	1
27687	20446	-3519	-27960	-15203	-3220	14135	-26885	-1229	1
23270	17925	-1605	-23810	-11822	-1072	10104	-22251	-3634	1
