6559	3333	-13811	-3874	-12908	8964	510	2209	-5575	-1
-6388	-6050	11989	10733	6589	-7834	1661	4999	-1717	1
7361	1678	-16574	772	-18886	10718	2160	7740	-11514	-1
7163	3825	-14985	-4690	-13701	9729	415	1941	-5617	-1
-3989	-2889	7950	4494	6012	-5176	353	853	1195	1
7073	9000	-12075	-17593	-2388	7939	-3609	-11401	7764	-1
-85	-1110	-376	2697	-2107	224	814	2690	-2645	1
-13950	-9359	28188	13873	22609	-18338	662	1089	6072	1
-10931	-9931	20734	17318	12175	-13539	2517	7477	-1862	1
7808	7018	-14851	-12181	-8860	9697	-1739	-5146	1135	-1
-7117	-6089	13697	10339	8733	-8937	1349	3906	-251	1
5802	1282	-13084	707	-14970	8460	1733	6202	-9176	-1
6102	5799	-11442	-10299	-6254	7477	-1601	-4823	1688	-1
9941	7820	-19490	-12741	-13660	12702	-1356	-3708	-1397	-1
-6724	-5937	12844	10226	7857	-8384	1416	4161	-707	1
-9239	-6215	18662	9229	14941	-12141	451	762	3981	1
-3982	-4226	7236	7817	3138	-4738	1385	4274	-2228	1
-8357	-7781	15755	13708	8907	-10292	2070	6197	-1904	1
6998	4792	-14090	-7201	-11135	9168	-407	-794	-2798	-1
8219	12686	-12871	-25973	1976	8515	-5908	-18928	14698	-1
-10533	-8210	20688	13314	14632	-13481	1380	3739	1670	1
7543	2349	-16656	-771	-18011	10782	1729	6327	-10195	-1
7398	6668	-14061	-11589	-8354	9181	-1663	-4925	1124	-1
6713	2658	-14527	-2095	-14817	9414	1102	4182	-7625	-1
7734	9335	-13468	-17982	-3691	8843	-3557	-11177	7200	-1
7163	4851	-14451	-7236	-11514	9402	-374	-674	-3003	-1
-8120	-5288	16490	7679	13500	-10725	263	228	3940	1
-8766	-5739	17788	8366	14511	-11570	307	322	4178	1
-7851	-6196	15381	10112	10744	-10024	1087	2980	1051	1
6401	10845	-9519	-22623	3600	6322	-5344	-17204	13908	-1
-10555	-9090	20281	15482	12822	-13234	2046	5946	-525	1
-9480	-8081	18260	13700	11694	-11913	1774	5129	-259	1
-1628	-1761	2942	3278	1213	-1927	591	1831	-994	1
9053	3314	-19733	-2154	-20561	12783	1694	6331	-10974	-1
-5189	-2215	11145	2018	11111	-7226	-728	-2824	5485	1
-2772	-1452	5814	1745	5362	-3774	-182	-823	2245	1
7522	6885	-14241	-12043	-8269	9301	-1771	-5275	1411	-1
-10286	-8938	19724	15286	12326	-12872	2055	5998	-714	1
-2364	-1394	4878	1875	4241	-3169	-35	-305	1518	1
7853	5171	-15919	-7567	-12936	10354	-297	-364	-3667	-1
8732	12770	-14042	-25839	592	9271	-5733	-18307	13814	-1
-11793	-12518	21430	23160	9288	-14032	4104	12666	-6605	1
6866	5088	-13623	-8024	-10101	8872	-696	-1765	-1761	-1
7354	3424	-15647	-3567	-15139	10150	813	3275	-7048	-1
-4994	-3573	9976	5519	7620	-6494	408	957	1607	1
7332	7530	-13456	-13771	-6315	8805	-2357	-7230	3462	-1
-8314	-6098	16530	9559	12367	-10764	794	1975	2294	1
-5642	-3116	11750	3949	10573	-7631	-248	-1267	4162	1
-7265	-5763	14217	9431	9878	-9266	1029	2834	896	1
8976	6037	-18130	-8964	-14515	11795	-437	-739	-3868	-1
-10725	-9806	20311	17145	11813	-13265	2518	7494	-1985	1
-7744	-7363	14518	13081	7926	-9487	2035	6133	-2154	1
-770	1632	2676	-4567	5832	-1699	-1617	-5419	5811	1
-10471	-5640	21881	6976	19926	-14208	-569	-2714	8087	1
-10452	-9809	19663	17336	10974	-12847	2648	7948	-2578	1
401	239	-827	-323	-716	537	4	47	-253	1
-6781	-6613	12627	11864	6589	-8255	1909	5790	-2306	1
-3323	-2059	6805	2881	5751	-4423	26	-176	1882	1
-9392	-6648	18798	10202	14482	-12236	713	1619	3203	1
6984	2382	-15313	-1230	-16232	9917	1441	5327	-8909	-1
-2163	256	5262	-2086	7148	-3389	-1211	-4184	5292	1
8826	4747	-18447	-5862	-16811	11978	485	2306	-6835	-1
7383	-1149	-18099	7802	-24983	11655	4345	14983	-18764	-1
9060	3968	-19408	-3773	-19186	12585	1194	4674	-9322	-1
-9797	-8266	18914	13945	12267	-12338	1767	5082	-50	1
-4733	-5427	8389	10297	2866	-5502	1958	6113	-3680	1
11484	12414	-20752	-23110	-8567	13593	-4169	-12906	7003	-1
-8891	-5984	17957	8889	14371	-11682	436	742	3822	1
-8424	-8599	15486	15693	7365	-10132	2668	8174	-3845	1
-8409	-7350	16103	12602	9986	-10509	1713	5011	-692	1
7378	-3256	-19186	13027	-29463	12321	5964	20347	-24123	-1
-8342	-4925	17208	6630	14954	-11181	-121	-1061	5343	1
6025	630	-13954	2476	-17044	9011	2340	8230	-11318	-1
7657	2638	-16775	-1413	-17740	10864	1559	5774	-9701	-1
8364	9478	-14885	-17914	-5308	9760	-3372	-10512	6213	-1
8684	12877	-13873	-26137	967	9164	-5838	-18658	14190	-1
-2336	-2643	4159	4992	1492	-2727	938	2925	-1724	1
6845	7617	-12255	-14315	-4641	8032	-2652	-8248	4730	-1
-8710	-5078	17999	6763	15749	-11694	-175	-1271	5741	1
-5168	-5113	9586	9224	4867	-6269	1511	4599	-1944	1
-5811	-5594	10858	9987	5801	-7097	1580	4777	-1792	1
-14250	-12571	27226	21643	16674	-17771	2992	8789	-1470	1
8846	5090	-18315	-6701	-16138	11898	230	1463	-6002	-1
-6168	-5960	11515	10657	6110	-7527	1695	5128	-1959	1
7125	-4460	-19214	15846	-31258	12318	6772	23004	-26648	-1
-6377	-4364	12840	6556	10151	-8355	369	718	2556	1
-9746	-7308	19293	11602	14155	-12567	1054	2723	2281	1
-11564	-9759	22325	16466	14474	-14563	2088	6005	-66	1
7977	6893	-15317	-11757	-9643	9995	-1564	-4551	454	-1
9936	8850	-18939	-15303	-11443	12364	-2152	-6346	1243	-1
-5747	-3564	11766	4990	9939	-7649	48	-297	3246	1
-8714	-7229	16888	12098	11174	-11014	1477	4206	269	1
-16018	-13629	30866	23083	19814	-20137	2977	8599	-372	1
6812	6113	-12961	-10604	-7750	8462	-1510	-4466	967	-1
7629	6317	-14790	-10562	-9807	9646	-1284	-3652	-265	-1
296	2094	390	-4999	3564	-216	-1473	-4857	4702	1
-9113	-7420	17734	12305	11983	-11563	1438	4043	637	1
5540	1482	-12359	38	-13746	7996	1457	5267	-8107	-1
9180	7540	-17831	-12557	-11933	11627	-1498	-4238	-476	-1
-6068	-5972	11270	10754	5777	-7369	1751	5323	-2205	1
6092	-1869	-15414	8723	-22578	9910	4294	14711	-17829	-1
8243	8737	-14984	-16157	-6518	9811	-2859	-8822	4586	-1
6736	7304	-12161	-13610	-4978	7966	-2462	-7626	4164	-1
-11301	-10061	21543	17391	13028	-14064	2444	7203	-1399	1
-7468	-5166	15009	7814	11770	-9767	474	981	2852	1
-8004	-7731	14942	13820	7935	-9767	2197	6646	-2534	1
7608	-676	-18386	6780	-24661	11848	4087	14146	-18042	-1
9655	14175	-15497	-28705	771	10233	-6381	-20381	15413	-1
-5804	-7056	10081	13620	2662	-6620	2708	8516	-5531	1
-14659	-11910	28539	19730	19330	-18607	2293	6438	1090	1
-11310	-11237	20952	20303	10547	-13702	3344	10187	-4376	1
-12267	-9150	24307	14484	17918	-15832	1290	3305	2993	1
6590	9433	-10704	-18992	10	7062	-4169	-13294	9903	-1
-1547	-1105	3092	1704	2366	-2013	125	290	504	1
7224	-3178	-18781	12731	-28827	12060	5832	19898	-23594	-1
-5597	-4007	11178	6191	8534	-7277	459	1079	1795	1
-4566	-3708	8890	6142	6024	-5796	713	2002	343	1
-3968	-1804	8466	1816	8262	-5490	-472	-1879	3915	1
6894	-974	-16850	7039	-23118	10852	3981	13739	-17270	-1
9530	4185	-20409	-3996	-20158	13234	1247	4888	-9777	-1
7050	-735	-17094	6551	-23083	11013	3870	13384	-16995	-1
-11127	-8677	21853	14073	15449	-14240	1460	3959	1755	1
7408	10864	-11897	-21994	566	7856	-4886	-15606	11795	-1
-4587	-2542	9548	3233	8577	-6201	-194	-1007	3361	1
7389	7372	-13671	-13343	-6823	8941	-2209	-6736	2939	-1
8331	8864	-15129	-16413	-6518	9906	-2915	-9001	4719	-1
9056	960	-20966	3690	-25590	13539	3506	12337	-16978	-1
9288	11894	-15817	-23290	-2974	10401	-4798	-15164	10388	-1
7437	7063	-13946	-12543	-7629	9114	-1948	-5869	2048	-1
-13188	-8894	26625	13231	21276	-17322	661	1148	5622	1
-10822	-8527	21207	13907	14836	-13821	1488	4076	1481	1
-7802	-6828	14936	11715	9247	-9748	1596	4673	-665	1
-2978	-1265	6401	1143	6391	-4150	-423	-1636	3164	1
-9709	-7983	18854	13302	12603	-12295	1591	4504	482	1
-12252	-11170	23221	19505	13566	-15165	2851	8478	-2184	1
6143	5055	-11927	-8425	-7966	7778	-1009	-2859	-296	-1
-7670	-6360	14865	10642	9840	-9695	1298	3695	243	1
-8103	-7333	15386	12765	9089	-10047	1843	5468	-1305	1
-7767	-6493	15027	10907	9854	-9801	1355	3876	113	1
-1203	-107	2797	-541	3444	-1806	-482	-1692	2309	1
-10712	-10012	20173	17666	11333	-13179	2682	8042	-2539	1
-9404	-8216	18009	14085	11174	-11753	1913	5597	-766	1
-9662	-9516	17943	17139	9188	-11733	2793	8491	-3526	1
8254	3247	-17874	-2523	-18266	11583	1371	5198	-9431	-1
-16996	-14351	32808	24221	21257	-21401	3075	8846	-117	1
-8606	-8189	16132	14553	8797	-10542	2267	6830	-2408	1
7703	10627	-12720	-21208	-841	8383	-4566	-14520	10558	-1
7109	6163	-13638	-10528	-8549	8900	-1410	-4109	457	-1
-5979	-5039	11546	8496	7499	-7532	1074	3087	-16	1
9492	13525	-15451	-27202	-119	10192	-5957	-18990	14106	-1
-6767	-5582	13131	9315	8746	-8563	1123	3185	291	1
6003	1593	-13399	72	-14922	8669	1588	5739	-8817	-1
-3164	-2519	6187	4130	4283	-4033	455	1257	368	1
8293	8498	-15228	-15531	-7181	9965	-2651	-8130	3869	-1
8839	7897	-16836	-13673	-10130	10992	-1933	-5707	1166	-1
-1287	562	3343	-2257	5126	-2147	-1036	-3534	4192	1
-10321	-9928	19291	17718	10321	-12609	2801	8464	-3161	1
-4487	-3641	8738	6028	5927	-5697	698	1959	346	1
-7146	-4209	14745	5653	12831	-9581	-111	-935	4602	1
-11721	-9176	23002	14912	16199	-14990	1565	4260	1759	1
-5576	-6258	9956	11791	3669	-6526	2201	6852	-3986	1
-7766	-7808	14339	14172	7045	-9380	2368	7231	-3241	1
4836	-2467	-12749	9366	-20022	8182	4165	14186	-16660	-1
-5523	-4077	10966	6414	8158	-7141	548	1379	1457	1
-9472	-8421	18063	14549	10944	-11792	2039	6009	-1143	1
8523	7076	-16515	-11846	-10918	10771	-1449	-4127	-250	-1
8301	8421	-15287	-15333	-7370	10001	-2588	-7920	3655	-1
6138	4949	-11970	-8167	-8175	7803	-931	-2598	-554	-1
6861	5793	-13244	-9776	-8583	8640	-1241	-3569	45	-1
6382	5151	-12442	-8505	-8488	8111	-972	-2716	-561	-1
9588	5938	-19633	-8308	-16596	12763	-74	513	-5434	-1
4749	-4372	-13536	14034	-23820	8658	5590	18901	-21328	-1
9620	10338	-17415	-19207	-7306	11406	-3445	-10655	5711	-1
-7268	-6588	13796	11475	8130	-9008	1662	4931	-1197	1
-11961	-7966	24201	11750	19511	-15743	522	784	5356	1
-10421	-9462	19770	16494	11620	-12910	2395	7113	-1760	1
4647	55	-10986	2980	-14065	7087	2136	7447	-9828	-1
8035	5758	-16044	-8903	-12238	10445	-664	-1565	-2560	-1
-6752	-4874	13464	7568	10209	-8766	585	1404	2062	1
7524	6340	-14530	-10689	-9438	9478	-1351	-3882	18	-1
-445	943	1546	-2637	3368	-981	-934	-3130	3356	1
-11356	-8551	22461	13607	16417	-14631	1256	3263	2568	1
-9286	-9704	16953	17857	7639	-11097	3114	9584	-4812	1
6471	2085	-14252	-834	-15302	9227	1430	5249	-8568	-1
-11156	-8852	21831	14489	15165	-14229	1582	4358	1371	1
7315	4223	-15139	-5577	-13317	9835	180	1174	-4928	-1
8723	8109	-16451	-14275	-9325	10747	-2150	-6434	1953	-1
-6466	-3415	13548	4138	12451	-8796	-404	-1850	5169	1
-2857	-1995	5732	3036	4463	-3731	196	423	1044	1
10485	21005	-13905	-45101	12809	9321	-11247	-36443	31040	-1
-7099	-5573	13923	9072	9776	-9073	961	2622	1024	1
7761	9709	-13337	-18892	-2976	8765	-3832	-12086	8095	-1
-5870	-1431	13169	-385	14864	-8518	-1651	-5936	8946	1
-8891	-6609	17630	10441	13036	-11482	917	2337	2228	1
-6788	-6527	12689	11648	6794	-8294	1840	5561	-2073	1
8450	4969	-17439	-6666	-15188	11331	138	1125	-5461	-1
-11559	-10602	21875	18561	12663	-14287	2739	8161	-2223	1
7274	-4095	-19376	15040	-30934	12429	6561	22317	-26037	1
6935	16395	-7894	-36038	13806	5367	-9364	-30481	26904	-1
-9205	-10123	16542	18952	6497	-10839	3474	10785	-6054	1
-15004	-12131	29243	20045	19915	-19065	2300	6435	1270	1
6842	-3013	-17789	12066	-27309	11423	5526	18854	-22355	-1
-12238	-10623	23471	18159	14687	-15317	2437	7108	-823	1
-2589	-2932	4609	5541	1646	-3022	1043	3250	-1919	1
8234	4169	-17344	-4826	-16235	11257	652	2811	-7036	-1
-13533	-12663	25478	22353	14288	-16645	3400	10195	-3243	1
-939	-1712	1335	3618	-784	-890	877	2831	-2347	1
5766	4338	-11407	-6900	-8344	7430	-635	-1648	-1313	-1
-1962	-2868	3155	5804	-132	-2083	1288	4111	-3102	1
-2605	-1256	5521	1370	5273	-3582	-255	-1051	2388	1
-9046	-7284	17646	12011	12070	-11504	1364	3804	841	1
-2042	-1270	4179	1782	3524	-2717	20	-96	1144	1
7638	4922	-15539	-7095	-12809	10105	-207	-82	-3839	-1
10068	14029	-16553	-28067	-801	10912	-6075	-19335	14156	-1
7912	13059	-11948	-27105	3711	7925	-6339	-20382	16309	-1
9213	11456	-15867	-22254	-3679	10426	-4496	-14170	9433	-1
8813	9602	-15884	-17921	-6412	10406	-3257	-10096	5567	-1
7130	12707	-10279	-26755	5344	6843	-6435	-20759	17087	-1
8833	6824	-17380	-11014	-12399	11324	-1110	-2981	-1555	-1
-5944	-5098	11433	8666	7266	-7460	1136	3294	-241	1
-8242	-6289	16259	10082	11738	-10592	975	2580	1652	1
6378	13914	-7865	-30257	10218	5306	-7717	-25068	21780	-1
-12257	-10557	23552	17982	14888	-15368	2377	6907	-612	1
9611	8553	-18324	-14783	-11087	11962	-2076	-6118	1181	-1
3686	11606	-2689	-26332	13507	1929	-7202	-23575	21669	-1
-9865	-9583	18389	17169	9664	-12021	2749	8331	-3262	1
6509	11483	-9444	-24135	4630	6284	-5784	-18654	15302	-1
7346	3717	-15475	-4299	-14490	10044	584	2516	-6285	-1
-4376	-3996	8289	6983	4830	-5413	1023	3045	-797	1
5500	6394	-9706	-12180	-3148	6367	-2341	-7323	4496	-1
-8145	-7048	15632	12030	9822	-10201	1605	4674	-491	1
408	99	-915	29	-1034	592	115	415	-624	1
-3075	-2335	6073	3732	4406	-3956	355	932	647	1
-10158	-8313	19747	13819	13270	-12876	1634	4611	606	1
-8037	-4610	16649	6052	14695	-10816	-221	-1367	5492	1
-4784	-3901	9307	6473	6280	-6068	759	2136	321	1
-11739	-11371	21900	20349	11571	-14316	3246	9829	-3797	1
-4125	-2105	8680	2458	8098	-5634	-314	-1367	3484	1
-13652	-13025	25571	23171	13880	-16712	3622	10923	-3909	1
5757	8341	-9299	-16841	223	6138	-3719	-11870	8908	-1
-7230	-6228	13891	10609	8779	-9064	1403	4077	-364	1
8255	12263	-13176	-24899	965	8704	-5566	-17792	13544	-1
-8371	-7190	16095	12231	10210	-10502	1608	4667	-367	1
324	1230	-128	-2836	1634	103	-795	-2607	2439	1
-10498	-8159	20632	13210	14634	-13444	1357	3665	1726	1
-10372	-8303	20257	13652	13942	-13205	1527	4238	1088	1
-9348	-7852	18066	13219	11779	-11784	1660	4760	41	1
-966	-414	2074	380	2065	-1345	-134	-521	1017	1
-5320	-4550	10239	7724	6532	-6681	1007	2915	-183	1
8175	10957	-13667	-21713	-1576	8999	-4599	-14593	10388	-1
6525	-3279	-17175	12513	-26907	11023	5582	19013	-22351	-1
8011	12752	-12342	-26277	2755	8174	-6057	-19438	15315	-1
8154	9741	-14252	-18706	-4108	9356	-3672	-11524	7332	-1
8216	5207	-16760	-7414	-13966	10897	-155	136	-4352	-1
-9528	-8019	18406	13514	11972	-12006	1704	4892	1	1
-7742	-8693	13820	16384	5083	-9060	3060	9528	-5548	1
-5838	-4145	11677	6373	8974	-7601	453	1039	1958	1
-11991	-8574	23956	13237	18308	-15595	976	2284	3872	1
-11079	-8161	22009	12826	16404	-14332	1086	2722	2967	1
8666	5287	-17787	-7310	-15172	11561	-5	668	-5116	-1
-10848	-10048	20476	17664	11672	-13375	2646	7911	-2339	1
5364	7651	-8727	-15391	-50	5757	-3372	-10751	7992	-1
-9387	-7522	18331	12373	12603	-11949	1387	3854	967	1
-8326	-6679	16255	10992	11163	-10596	1236	3436	839	1
-10128	-8347	19658	13925	13105	-12819	1675	4749	453	1
10121	554	-23702	5412	-29707	15297	4318	15111	-20298	-1
-2762	-1550	5739	1994	5123	-3727	-102	-557	1975	1
-4962	-4435	9451	7681	5683	-6170	1087	3208	-659	1
7992	7311	-15134	-12787	-8795	9884	-1879	-5595	1489	-1
-6826	-4058	14065	5495	12175	-9140	-77	-796	4299	1
7018	5829	-13597	-9762	-8983	8867	-1196	-3407	-197	-1
5459	-7316	-16752	21816	-32265	10683	8188	27566	-30352	-1
8082	13542	-12099	-28190	4222	8031	-6631	-21336	17175	-1
7189	15833	-8787	-34475	11836	5933	-8813	-28636	24930	-1
6614	3497	-13856	-4243	-12727	8995	410	1882	-5276	-1
1326	1540	-2340	-2933	-761	1535	-564	-1763	1081	1
-5009	-3405	10098	5093	8022	-6570	272	506	2066	-1
-9474	-7827	18378	13073	12218	-11985	1581	4490	376	1
-8210	-7349	15630	12735	9378	-10204	1807	5337	-1120	1
7477	10389	-12308	-20770	-657	8113	-4489	-14284	10437	-1
-12638	-6620	26506	7956	24448	-17207	-830	-3752	10237	1
5921	4546	-11667	-7312	-8374	7601	-722	-1924	-1116	-1
9542	11100	-16832	-21150	-5443	11043	-4068	-12725	7820	-1
-3604	-303	8385	-1664	10353	-5414	-1456	-5111	6958	1
6929	13590	-9341	-29083	7844	6253	-7209	-23341	19771	-1
6311	2088	-13872	-950	-14807	8982	1352	4980	-8217	-1
7318	1748	-16435	568	-18605	10630	2085	7490	-11242	-1
-419	904	1465	-2525	3208	-930	-892	-2990	3203	1
-8862	-5592	18092	7937	15118	-11763	149	-209	4758	1
-9074	-6776	17978	10732	13239	-11709	960	2463	2196	1
7762	10821	-12758	-21652	-605	8410	-4688	-14920	10928	-1
-8287	-6327	16345	10146	11794	-10649	984	2604	1651	1
6425	4066	-13111	-5782	-10936	8524	-116	123	-3421	-1
5547	4643	-10728	-7805	-7023	6997	-973	-2784	-65	-1
7269	8311	-12900	-15752	-4457	8460	-2987	-9323	5587	-1
-4315	-4372	7949	7957	3842	-5200	1341	4103	-1886	1
