-28963	-10069	4365	16075	24227	3485	24996	15059	-24126	-1
3236	-13371	-6783	1027	-11512	-1827	8709	-742	-3653	1
-13122	-14840	-2486	9285	4734	559	19480	7490	-15432	-1
-8414	-17017	-4852	7414	-1522	-385	18443	5289	-13180	1
-22104	-1168	6161	10999	22447	3306	13907	11070	-15559	-1
-10178	-6603	203	6246	6652	921	11216	5491	-9821	-1
-13901	-8101	676	8352	9643	1349	14590	7440	-13011	-1
-15895	4590	6788	6852	19440	2916	5692	7608	-8810	-1
-3684	-18594	-6963	5417	-7434	-1274	16916	3039	-10651	1
-153	-11550	-4969	2324	-6855	-1122	9254	826	-5162	-1
-16402	898	5338	7817	17728	2628	8918	8100	-10772	-1
3477	-12945	-6670	827	-11505	-1822	8229	-889	-3302	1
14610	-8348	-8033	-5493	-20376	-3090	-1955	-6725	6289	1
-45	662	301	-107	449	73	-499	-21	260	-1
-5761	-16012	-5215	5926	-3690	-696	16087	3905	-10934	1
-2365	-15886	-6185	4246	-7171	-1210	13993	2207	-8567	1
-17579	6472	8114	7305	22347	3364	5187	8323	-9132	-1
2227	-1200	-1193	-852	-3062	-464	-355	-1030	990	-1
-3050	756	1248	1339	3654	547	1191	1468	-1745	-1
1389	-14362	-6656	2121	-10178	-1640	10580	241	-5345	1
-17290	-7264	2061	9840	13701	1956	15916	9071	-14951	-1
7625	-12125	-7565	-1354	-15352	-2383	5143	-3005	-120	1
6928	-10920	-6832	-1249	-13891	-2156	4596	-2737	-66	1
-19067	9169	9734	7506	25544	3862	3922	8889	-8964	-1
9022	-10945	-7475	-2265	-16100	-2483	3386	-3777	1348	1
-990	-15618	-6483	3524	-8448	-1396	12973	1506	-7514	1
6111	-11460	-6820	-746	-13362	-2083	5504	-2296	-859	1
18928	-6629	-8589	-7932	-23855	-3588	-5855	-8984	9981	1
-2582	14082	6894	-1484	11258	1797	-9657	370	4409	-1
-7718	7456	5566	2309	12614	1934	-1384	3355	-1988	-1
-779	-15878	-6660	3472	-8828	-1455	13056	1418	-7484	1
-9380	-7666	-499	6064	5170	692	11590	5163	-9742	-1
-7104	-18053	-5697	6978	-3523	-691	18496	4705	-12742	1
-15709	-1574	4056	7961	15501	2276	10473	7916	-11383	-1
-26551	-12421	2616	15357	20270	2878	25446	14012	-23514	-1
-18605	-295	5484	9124	19312	2851	11159	9273	-12795	-1
2138	-13192	-6374	1527	-10253	-1640	9211	-207	-4322	-1
1535	-13722	-6422	1925	-9942	-1599	9986	127	-4965	1
-12930	-3634	2323	7009	11339	1641	10476	6667	-10394	-1
-12638	8371	7448	4528	18324	2787	780	5743	-4937	-1
-12892	-20730	-5113	10320	915	-60	24018	7758	-17855	1
-5288	-16935	-5759	5875	-4746	-861	16542	3729	-11016	1
512	-12593	-5623	2203	-8185	-1328	9691	563	-5167	1
2592	7212	2350	-2668	1665	314	-7245	-1758	4923	-1
-10208	-12828	-2491	7472	2902	308	16172	5910	-12567	-1
-14250	-6895	1305	8287	10741	1522	13838	7535	-12720	-1
-11554	-19382	-4931	9405	332	-134	22163	7005	-16354	1
-5768	-16963	-5626	6115	-4260	-790	16846	3970	-11356	1
-20214	-17892	-1671	13335	10309	1355	26066	11215	-21596	-1
-9916	-6460	186	6090	6464	894	10948	5351	-9579	-1
-31627	-8498	5851	17067	27972	4054	25314	16282	-25251	-1
-16668	-546	4791	8228	17129	2526	10221	8326	-11585	-1
-8225	-1842	1681	4367	7497	1091	6291	4210	-6405	-1
-25515	-33572	-6881	18972	6339	620	41619	14870	-32072	-1
-1132	-15964	-6591	3661	-8510	-1408	13331	1599	-7762	1
-8960	-12784	-2849	6856	1622	119	15405	5286	-11698	-1
-18186	15548	12238	5834	28496	4358	-1658	8037	-5570	-1
-14652	-19702	-4135	10977	3383	314	24236	8566	-18602	1
-16019	-614	4566	7926	16409	2419	9894	8008	-11174	-1
-4419	-16777	-5952	5421	-5560	-980	15906	3287	-10356	1
9727	-10690	-7577	-2658	-16684	-2566	2770	-4145	1940	1
-3051	72	952	1473	3240	479	1735	1513	-2046	-1
24347	-5003	-9518	-10890	-28546	-4266	-10327	-11785	14383	1
-16451	-17546	-2657	11433	6577	806	23581	9321	-18883	-1
-6527	4311	3841	2341	9457	1438	412	2967	-2555	-1
-17919	-7233	2265	10141	14379	2057	16261	9382	-15366	-1
15657	-7621	-8033	-6145	-21031	-3180	-3147	-7293	7320	1
-24780	186	7556	12039	26072	3855	14403	12313	-16787	-1
-1086	-9997	-4014	2476	-4934	-824	8570	1189	-5118	-1
-1676	10723	5162	-1272	8269	1323	-7524	138	3555	-1
-21608	-12521	1081	12968	15031	2103	22623	11560	-20192	-1
-4407	-17631	-6327	5581	-6092	-1067	16576	3336	-10721	1
-7982	-18445	-5602	7482	-2842	-594	19322	5167	-13511	1
-9275	359	2954	4450	9935	1472	5162	4590	-6157	-1
-12175	-5992	1071	7100	9115	1291	11903	6445	-10912	-1
2425	-14421	-6994	1627	-11300	-1806	10018	-270	-4665	1
-36658	-14527	4751	20692	29580	4234	33051	19176	-31316	-1
610	9589	3980	-2165	5185	857	-7966	-926	4615	-1
10763	-9733	-7474	-3349	-17187	-2632	1402	-4722	3064	1
-1342	-14619	-5943	3501	-7473	-1242	12387	1616	-7316	1
23298	-5912	-9596	-10201	-27998	-4193	-8989	-11204	13270	1
-3662	-1677	377	2111	2818	401	3481	1930	-3227	-1
-11370	6413	6215	4291	15806	2396	1588	5239	-4931	-1
15588	-8549	-8415	-5931	-21523	-3261	-2370	-7199	6867	1
-9647	-9028	-1010	6459	4622	598	12828	5384	-10521	-1
18907	-5637	-8152	-8115	-23231	-3486	-6630	-9038	10402	1
1724	-15230	-7134	2126	-11056	-1778	11071	131	-5496	1
-15295	-1964	3761	7836	14831	2173	10540	7735	-11272	-1
-28155	3724	10111	12994	31757	4728	13578	13762	-17535	-1
-12088	-6879	659	7230	8485	1189	12556	6459	-11241	-1
-12486	17424	11333	2691	23664	3662	-6493	5080	-869	-1
-3070	-16093	-6062	4630	-6558	-1121	14571	2571	-9138	1
4606	3353	66	-2898	-2789	-381	-5365	-2509	4604	-1
-13352	6681	6929	5205	18046	2730	2540	6208	-6163	-1
-14616	-8431	748	8764	10191	1426	15272	7817	-13642	-1
-11996	-16314	-3465	9023	2658	239	19988	7025	-15310	-1
3864	4461	772	-2751	-1338	-156	-5808	-2211	4584	-1
-13386	-7865	623	8055	9246	1292	14100	7168	-12556	-1
12510	-8396	-7420	-4461	-18205	-2770	-684	-5677	4838	1
23900	-4597	-9206	-10751	-27830	-4156	-10387	-11589	14256	1
-5557	2902	2936	2143	7584	1148	961	2576	-2512	-1
-13013	-20684	-5056	10370	1070	-37	24052	7815	-17917	1
-10876	-17986	-4530	8803	469	-100	20657	6577	-15281	1
-12194	-3031	2362	6532	10933	1587	9565	6262	-9628	-1
-23662	4502	9093	10653	27523	4110	10322	11477	-14135	-1
-20880	-33568	-8278	16713	1486	-97	38895	12564	-28915	-1
-11989	-11026	-1171	7989	5863	762	15788	6679	-12990	-1
-10631	7287	6371	3761	15563	2369	461	4815	-4045	-1
8529	-10247	-7023	-2161	-15159	-2337	3122	-3577	1319	1
-18629	-23140	-4429	13584	5461	589	29299	10767	-22815	1
3702	-12409	-6505	613	-11415	-1804	7672	-1036	-2915	1
-7167	10008	6508	1543	13587	2102	-3732	2915	-496	-1
-211	-15350	-6602	3092	-9103	-1490	12303	1101	-6866	1
5501	-13140	-7366	-121	-13744	-2155	7196	-1883	-2010	1
-20896	-16082	-680	13315	12123	1640	25030	11437	-21268	-1
-22181	5196	8947	9797	26392	3949	8902	10695	-12823	-1
3590	-10845	-5792	363	-10348	-1632	6496	-1082	-2306	1
-22132	11594	11711	8527	30228	4577	3797	10256	-9988	-1
-7331	-7309	-962	4996	3241	410	10104	4121	-8191	-1
10786	-10794	-7941	-3154	-17856	-2741	2231	-4664	2615	1
-6328	-17343	-5622	6461	-3904	-741	17476	4273	-11903	1
-31223	-9913	5114	17145	26688	3850	26199	16173	-25595	-1
-7911	-9139	-1582	5635	2737	318	11897	4528	-9388	-1
-3782	-17432	-6429	5238	-6626	-1144	16052	3013	-10209	1
-23043	12422	12345	8809	31685	4800	3675	10655	-10246	-1
-28701	-17923	875	17476	19181	2665	31073	15438	-27386	-1
-18829	1828	6474	8819	20836	3096	9606	9247	-12017	-1
-5559	-15834	-5199	5793	-3794	-710	15828	3793	-10719	1
21409	-7676	-9792	-8937	-27091	-4076	-6481	-10150	11212	1
-11320	-9399	-666	7347	6151	820	14104	6240	-11822	-1
-12835	-20859	-5186	10317	776	-82	24087	7738	-17872	1
14056	-8603	-7976	-5174	-19950	-3030	-1427	-6433	5800	1
-8427	-4339	658	4952	6193	874	8391	4473	-7637	-1
-15700	-15109	-1825	10593	7271	932	21206	8790	-17304	-1
-92	-14462	-6252	2862	-8687	-1420	11529	985	-6396	1
6443	-12285	-7278	-747	-14211	-2216	5964	-2407	-995	1
11163	-9872	-7654	-3517	-17690	-2707	1278	-4911	3275	1
-14913	-10334	11	9279	9346	1284	16956	8088	-14677	-1
-22339	-23027	-3261	15370	9416	1174	31388	12605	-25291	-1
3557	-11949	-6262	594	-10984	-1736	7392	-994	-2812	1
11392	-8977	-7335	-3803	-17387	-2654	433	-5084	3823	1
-776	-14353	-5998	3174	-7904	-1304	11844	1318	-6814	1
-1626	-12612	-4986	3249	-5956	-999	10961	1627	-6630	1
-8946	-366	2540	4430	9149	1349	5543	4473	-6250	-1
-3210	-9458	-3139	3406	-2382	-441	9389	2210	-6327	-1
9536	7308	297	-6070	-5552	-751	-11398	-5217	9692	-1
5999	10949	2945	-5056	366	157	-12210	-3694	8879	-1
-7891	-16419	-4750	7043	-1706	-407	17661	4991	-12563	1
16906	-8474	-8780	-6588	-22858	-3458	-3204	-7859	7797	1
-8342	10534	7091	2013	15137	2336	-3460	3465	-1065	-1
-6069	-17413	-5731	6349	-4219	-788	17380	4149	-11757	1
12744	-8370	-7479	-4580	-18435	-2803	-843	-5796	5010	1
-11524	-18200	-4427	9160	1018	-21	21207	6913	-15815	1
8423	-10844	-7250	-1992	-15411	-2380	3658	-3486	984	1
-13870	4105	5967	5959	17024	2555	4888	6632	-7644	-1
-24166	5806	9811	10645	28843	4317	9584	11643	-13908	-1
13792	-7666	-7490	-5228	-19105	-2896	-2017	-6363	6031	1
-11544	-10665	-1149	7703	5616	729	15241	6434	-12529	-1
12371	-7775	-7108	-4514	-17683	-2687	-1096	-5649	5017	1
-22669	-23952	-3563	15711	9200	1133	32315	12829	-25921	1
-13618	-10975	-658	8773	7600	1020	16704	7486	-14076	-1
363	-14234	-6291	2595	-9026	-1468	11080	743	-5987	1
7774	-9432	-6441	-1951	-13873	-2139	2918	-3255	1161	1
-1355	-15250	-6213	3630	-7842	-1303	12895	1664	-7601	1
-12876	11974	9084	3942	20761	3181	-1940	5627	-3521	-1
-10613	-18028	-4627	8683	168	-145	20536	6449	-15120	1
-9192	-17853	-4980	7956	-1214	-348	19562	5730	-14076	-1
8028	-2876	-3671	-3352	-10157	-1528	-2432	-3806	4205	-1
15059	-9334	-8596	-5520	-21446	-3257	-1437	-6885	6163	1
-19484	2429	6933	9021	21887	3257	9514	9534	-12199	-1
12233	-8806	-7514	-4246	-18164	-2767	-196	-5513	4470	1
10539	-10447	-7716	-3101	-17386	-2668	2100	-4564	2599	1
-2344	-4492	-1244	2017	-273	-83	4941	1457	-3563	-1
-24603	-4817	5330	12927	22848	3331	18268	12550	-18857	-1
2118	-12876	-6230	1476	-10039	-1605	8972	-218	-4197	1
12114	-9627	-7835	-4028	-18538	-2831	525	-5401	4031	1
165	-13166	-5767	2484	-8170	-1332	10349	772	-5653	1
7556	-10901	-7013	-1559	-14537	-2251	4212	-3051	370	1
-4827	-16242	-5597	5516	-4809	-864	15722	3455	-10399	1
4469	7802	2040	-3697	57	82	-8815	-2729	6459	-1
-1698	-15071	-6032	3762	-7375	-1232	12954	1822	-7756	1
-13891	-20085	-4531	10681	2353	158	24093	8213	-18252	-1
11534	3409	-1999	-6284	-10013	-1448	-9477	-5958	9344	-1
-11082	-15614	-3437	8441	2126	167	18896	6525	-14382	-1
-6871	3480	3584	2671	9312	1409	1274	3192	-3153	-1
-10002	1337	3598	4614	11290	1681	4813	4888	-6223	-1
27161	-3008	-9500	-12649	-30281	-4503	-13562	-13314	17172	1
13757	-7150	-7255	-5311	-18754	-2839	-2405	-6378	6233	1
-11290	2770	4609	4962	13511	2023	4432	5436	-6472	-1
-7614	6286	5027	2486	11795	1802	-516	3379	-2430	-1
-20789	-22115	-3332	14437	8346	1025	29754	11775	-23837	1
-16925	-22565	-4693	12642	4025	382	27842	9883	-21404	-1
-9373	-18168	-5062	8106	-1216	-351	19919	5841	-14337	1
-10820	-16058	-3709	8400	1582	82	19094	6424	-14398	-1
-5350	-17558	-6010	6026	-5060	-913	17072	3800	-11331	1
4579	-14361	-7618	566	-13519	-2133	8706	-1345	-3172	1
6115	-12762	-7387	-495	-14158	-2213	6535	-2214	-1426	1
7686	-11552	-7335	-1496	-15069	-2336	4652	-3073	173	1
-4310	-2465	230	2580	3017	423	4487	2304	-4013	-1
4983	-14734	-7901	441	-14169	-2233	8764	-1522	-3061	1
-25891	-3095	6467	13219	25244	3701	17659	13079	-18980	-1
372	-15615	-6893	2860	-9874	-1607	12171	828	-6585	-1
-13152	-20299	-4847	10362	1448	22	23829	7859	-17843	1
12993	-9557	-8070	-4470	-19416	-2960	-46	-5842	4659	1
-27831	-12760	2855	16047	21406	3043	26466	14671	-24533	-1
6139	-10908	-6589	-867	-13057	-2032	5050	-2345	-598	1
-17129	-5027	2984	9326	14891	2153	14047	8846	-13862	-1
-8523	-8592	-1160	5827	3711	467	11822	4797	-9565	-1
7809	-9504	-6483	-1954	-13953	-2152	2955	-3267	1153	1
-10767	5395	5591	4196	14557	2202	2042	5005	-4967	-1
-12712	1879	4651	5829	14459	2154	5974	6201	-7831	-1
4143	-12850	-6830	484	-12145	-1916	7763	-1227	-2807	1
-4289	-5994	-1309	3257	853	69	7274	2522	-5545	-1
-13146	-19279	-4406	10161	2063	123	23016	7790	-17392	1
-270	-15398	-6605	3131	-9069	-1486	12376	1134	-6928	1
2011	-13777	-6589	1703	-10475	-1678	9750	-106	-4665	1
-28986	-7157	5636	15518	26019	3778	22699	14882	-22866	-1
1036	-12549	-5762	1939	-8707	-1405	9348	299	-4791	1
-14518	-8758	577	8780	9890	1379	15474	7789	-13718	-1
-16155	-21585	-4500	12076	3813	360	26612	9436	-20450	1
-1170	-5219	-1913	1586	-1944	-337	4827	920	-3082	-1
-17989	-22433	-4315	13135	5220	560	28362	10404	-22070	1
-22322	-9245	2719	12678	17770	2539	20443	11703	-19244	-1
-4728	-23522	-8788	6885	-9334	-1601	21439	3878	-13520	-1
-6379	9595	6091	1240	12511	1940	-3867	2550	-140	-1
-12890	-4229	2052	7105	10935	1576	10924	6686	-10627	-1
-8159	-13435	-3373	6593	388	-70	15451	4930	-11438	-1
-13827	-9078	229	8506	8971	1240	15322	7466	-13388	-1
-17844	-3564	3836	9389	16529	2409	13306	9107	-13708	-1
2249	-14056	-6782	1642	-10893	-1742	9832	-206	-4625	1
3370	3137	346	-2253	-1625	-211	-4468	-1880	3668	-1
4971	-14116	-7630	327	-13782	-2170	8281	-1557	-2798	1
-22615	-23365	-3324	15571	9500	1183	31818	12765	-25627	1
-708	-15336	-6446	3332	-8573	-1412	12584	1347	-7198	1
-9582	-18389	-5095	8251	-1131	-341	20217	5960	-14577	1
-7096	721	2454	3317	7872	1170	3594	3482	-4514	-1
-16832	-21965	-4460	12480	4292	427	27311	9797	-21077	1
4785	-12701	-6959	142	-12727	-2001	7267	-1556	-2305	1
-14707	-17651	-3228	10604	4687	526	22641	8461	-17742	-1
-7011	-3354	659	4070	5308	753	6778	3705	-6241	-1
-8773	-18080	-5205	7796	-1791	-435	19496	5537	-13890	1
-11469	-625	3189	5710	11636	1714	7230	5745	-8081	-1
4744	-12529	-6872	128	-12580	-1977	7155	-1547	-2258	1
-7063	-17123	-5305	6776	-3001	-605	17733	4624	-12307	1
2669	-13099	-6494	1250	-10753	-1713	8826	-478	-3920	1
-19463	-34163	-8964	16138	-361	-376	38534	11898	-28211	-1
10162	8924	810	-6690	-5226	-688	-13047	-5634	10826	-1
19333	-6747	-8762	-8107	-24352	-3662	-5999	-9178	10206	1
-5015	-15934	-5406	5547	-4425	-804	15587	3528	-10392	1
-9950	-17888	-4766	8332	-441	-234	20035	6110	-14607	1
-436	10832	4835	-1897	7036	1142	-8338	-486	4447	-1
-2536	-15193	-5832	4195	-6571	-1115	13543	2247	-8380	1
594	-14979	-6684	2628	-9720	-1578	11536	677	-6155	1
2441	-12890	-6334	1321	-10386	-1657	8794	-377	-3984	1
-19712	1224	6478	9367	21394	3173	10604	9725	-12882	-1
21738	-6843	-9529	-9260	-26929	-4044	-7335	-10368	11800	1
-30059	-403	8893	14726	31245	4614	17970	14977	-20638	-1
-379	-6770	-2825	1503	-3715	-613	5594	628	-3223	-1
-293	-13491	-5770	2770	-7887	-1293	10877	1021	-6108	1
-19978	-12488	604	12167	13344	1854	21639	10747	-19069	-1
-10445	-2922	1882	5659	9167	1327	8452	5385	-8390	-1
-35913	-6262	8115	18720	33820	4939	26057	18269	-27190	-1
563	-14522	-6476	2554	-9410	-1528	11191	663	-5977	1
4025	-13670	-7150	701	-12519	-1979	8483	-1115	-3247	1
7954	-11549	-7415	-1627	-15347	-2377	4493	-3207	357	1
-5808	-19032	-6512	6537	-5475	-989	18510	4124	-12288	1
-8721	-19790	-5963	8104	-2883	-613	20823	5622	-14604	1
1796	-16480	-7698	2335	-11891	-1913	12021	176	-5995	-1
-10928	9732	7523	3430	17359	2657	-1305	4804	-3177	-1
-10727	-2804	2018	5773	9535	1383	8524	5518	-8530	-1
-21049	-4151	4547	11065	19530	2847	15654	10739	-16147	-1
-11131	-9696	-853	7312	5772	761	14229	6166	-11823	-1
-819	-10811	-4448	2505	-5708	-946	9059	1109	-5292	-1
-17036	-6755	2206	9617	13744	1967	15363	8912	-14555	-1
-188	-15043	-6475	3021	-8939	-1463	12046	1070	-6716	1
-18210	-4403	3582	9731	16403	2383	14187	9343	-14325	-1
8992	-13312	-8493	-1789	-17506	-2713	5282	-3609	291	1
-21627	-23501	-3681	15116	8383	1017	31346	12282	-25014	1
-1731	5697	2996	-266	5274	833	-3504	491	1316	-1
-4369	-6606	-1551	3416	565	21	7807	2602	-5867	-1
-2951	-15943	-6033	4543	-6591	-1125	14382	2503	-8991	1
3579	-11565	-6101	508	-10773	-1701	7074	-1029	-2629	1
-13400	-7935	597	8075	9218	1287	14164	7180	-12597	-1
4671	-11629	-6459	-11	-11956	-1877	6484	-1569	-1913	1
-16753	8941	8937	6422	22981	3481	2743	7752	-7488	-1
-17482	-22299	-4409	12861	4770	494	27957	10142	-21666	1
-2335	-15963	-6227	4247	-7249	-1222	14037	2197	-8581	1
9601	-10417	-7420	-2650	-16385	-2520	2628	-4099	1973	1
-5195	11930	6748	208	12689	1988	-6415	1810	1688	-1
11500	-11012	-8251	-3459	-18736	-2873	1985	-5005	3005	1
-11919	-16085	-3389	8941	2717	250	19761	6972	-15158	-1
-19530	-2173	4948	9940	19139	2808	13192	9855	-14246	-1
-2017	-15166	-5977	3937	-7098	-1192	13218	1988	-8015	1
-2810	1796	1628	1020	4035	613	225	1281	-1126	-1
-11868	-18763	-4567	9437	1037	-24	21855	7121	-16296	1
7576	-10812	-6981	-1586	-14504	-2246	4130	-3067	422	1
4199	-11592	-6301	211	-11440	-1800	6732	-1336	-2218	1
-22972	20233	15716	7253	36354	5564	-2565	10113	-6776	-1
8625	-10662	-7232	-2126	-15511	-2393	3395	-3598	1201	1
-12051	2289	4630	5426	14015	2093	5260	5845	-7201	-1
9328	-8644	-6568	-2862	-15022	-2302	1381	-4079	2564	1
-10458	-19868	-5473	8966	-1111	-352	21905	6491	-15820	1
-5878	-4293	-91	3700	3551	484	6857	3202	-5881	-1
-12873	-2065	2987	6675	12231	1788	9197	6537	-9667	-1
-9748	-8212	-625	6349	5224	695	12239	5381	-10232	-1
-22416	-6206	4068	12132	19714	2855	18087	11552	-17977	-1
-15638	2835	5949	7068	18104	2702	6934	7594	-9404	-1
-11413	-20160	-5311	9488	-288	-233	22697	6985	-16598	1
2531	-12638	-6252	1228	-10328	-1646	8541	-439	-3812	1
6053	-12599	-7297	-496	-13993	-2187	6442	-2193	-1397	1
4245	-10985	-6051	71	-11120	-1747	6223	-1398	-1921	1
-16320	-10745	257	10046	10571	1461	18109	8815	-15816	-1
10097	-9631	-7228	-3044	-16427	-2519	1713	-4397	2655	1
-4023	20554	10139	-2043	16698	2662	-13946	667	6263	-1
-16550	7916	8430	6523	22146	3348	3437	7718	-7799	-1
17181	-8099	-8700	-6795	-22919	-3463	-3663	-8020	8149	1
450	-14130	-6272	2532	-9054	-1471	10946	693	-5882	1
9303	13189	2921	-7102	-1735	-132	-15927	-5483	12109	-1
5315	-15017	-8124	335	-14688	-2312	8794	-1669	-2959	1
7116	-10648	-6771	-1394	-13923	-2158	4270	-2849	181	1
-21580	-2864	5266	11073	20868	3057	14944	10919	-15944	-1
-16966	-21625	-4273	12479	4639	481	27120	9842	-21020	1
3564	-6787	-4023	-415	-7856	-1225	3293	-1332	-546	-1
26333	-3422	-9430	-12166	-29666	-4416	-12748	-12876	16427	1
23885	-3563	-8753	-10945	-27186	-4051	-11198	-11649	14698	1
-18857	-8652	1932	10874	14500	2061	17937	9941	-16625	-1
-20694	-21817	-3231	14333	8428	1040	29461	11709	-23641	1
12256	-10010	-8044	-4023	-18919	-2890	745	-5446	3959	1
-13885	-4187	2371	7581	12003	1734	11475	7178	-11285	-1
15222	-8490	-8279	-5764	-21104	-3199	-2202	-7020	6644	1
-2993	-16095	-6086	4593	-6640	-1133	14527	2533	-9086	1
-13011	-18690	-4191	9980	2278	160	22469	7684	-17042	1
1411	-13565	-6316	1954	-9717	-1564	9934	179	-4980	1
2979	-13576	-6794	1193	-11366	-1808	9022	-600	-3918	1
-205	-12154	-5216	2467	-7168	-1174	9764	891	-5462	1
18464	-8807	-9394	-7282	-24692	-3732	-3855	-8612	8712	1
-4364	-10987	-3455	4266	-2102	-414	11280	2883	-7782	-1
-22149	-24317	-3878	15529	8435	1017	32299	12595	-25727	-1
-10795	-19497	-5210	9058	-533	-263	21808	6635	-15887	1
-6314	-17315	-5614	6449	-3903	-740	17446	4264	-11881	1
-6384	-17103	-5501	6442	-3700	-708	17319	4285	-11836	1
-15692	-14867	-1722	10542	7409	955	21010	8770	-17193	-1
-5307	-12243	-3715	4970	-1876	-393	12830	3434	-8974	-1
6559	-11471	-6960	-962	-13838	-2153	5250	-2518	-559	1
-9292	411	2982	4448	9984	1479	5130	4595	-6145	-1
-11414	-1160	2939	5788	11253	1652	7623	5752	-8278	-1
-16634	-6842	2047	9438	13271	1897	15196	8718	-14319	-1
18963	-6204	-8415	-8032	-23634	-3551	-6213	-9029	10192	1
9629	-11558	-7924	-2441	-17108	-2637	3516	-4039	1493	1
9843	-11730	-8063	-2512	-17436	-2687	3527	-4134	1563	1
8586	-9253	-6609	-2382	-14616	-2247	2300	-3670	1793	1
-7017	-4516	156	4299	4608	638	7704	3783	-6754	-1
6731	-731	-2348	-3137	-7495	-1115	-3372	-3300	4261	-1
-5050	-17465	-6061	5862	-5317	-951	16822	3645	-11086	1
-24256	-8344	3694	13445	20342	2927	20863	12606	-20166	1
13225	-10076	-8365	-4482	-19975	-3047	229	-5924	4590	1
3060	-7114	-4012	-106	-7527	-1179	3848	-1060	-1032	-1
-5325	6311	4347	1366	9411	1450	-1880	2239	-861	-1
-7712	-17174	-5131	7103	-2352	-510	18155	4950	-12771	1
2278	-14013	-6773	1619	-10899	-1743	9781	-224	-4586	1
8083	-10623	-7051	-1870	-14920	-2305	3682	-3331	850	1
-2719	3382	2289	666	4902	756	-1087	1133	-370	-1
-12455	-16789	-3533	9339	2850	263	20634	7284	-15831	-1
-3601	-14402	-5168	4559	-4975	-871	13541	2726	-8758	1
-12405	17556	11366	2626	23659	3662	-6645	5031	-756	-1
-15485	-20021	-4023	11445	4062	411	24978	9002	-19310	1
-5121	-15731	-5287	5559	-4191	-768	15489	3568	-10375	1
-2211	-5613	-1770	2171	-1093	-215	5752	1464	-3963	-1
-1376	-7352	-2778	2102	-3024	-516	6641	1161	-4156	-1
9656	-10548	-7493	-2651	-16523	-2541	2699	-4118	1954	1
2072	-14984	-7132	1909	-11271	-1807	10672	-58	-5152	1
1794	-13625	-6458	1780	-10155	-1629	9757	-8	-4746	1
-7686	-16622	-4899	6983	-2044	-459	17701	4902	-12512	1
17135	-6412	-7953	-7101	-21845	-3289	-4975	-8107	8856	1
16921	-8121	-8631	-6664	-22660	-3425	-3493	-7889	7962	1
9984	-8949	-6898	-3122	-15895	-2433	1238	-4385	2877	1
-14979	14619	10867	4452	24572	3769	-2803	6502	-3794	-1
-9899	7568	6273	3350	14967	2283	-192	4432	-3424	-1
-12	-13278	-5762	2592	-8052	-1315	10542	868	-5823	1
-19188	-11163	941	11524	13321	1863	20124	10268	-17951	-1
-10223	-17462	-4499	8383	104	-149	19858	6218	-14607	-1
-555	-14722	-6225	3138	-8360	-1374	12007	1232	-6825	1
-28704	-28227	-3598	19485	12926	1644	39251	16109	-31901	-1
-11768	-6828	585	7065	8181	1145	12328	6297	-11001	-1
-7100	-11536	-2868	5707	432	-45	13322	4280	-9886	-1
