10388	6825	-20006	-16365	-1095	6932	-5170	14364	-2779	-1
3945	9694	-15306	-17803	4235	2911	2771	12325	28	1
11578	295	-14361	-6309	-6009	7440	-10637	8936	-4214	-1
11920	-3111	-11080	-925	-8423	7526	-13228	5898	-4860	-1
11728	5413	-20098	-14735	-2738	7737	-7365	13999	-3488	-1
15113	12292	-31669	-27663	-47	10178	-5947	23182	-3683	-1
-10871	7564	4974	-6870	10777	-6679	15215	-806	5153	1
4231	8385	-14232	-15811	3224	3043	1631	11273	-277	1
-6302	4069	3226	-3467	6041	-3884	8610	-773	2939	1
12293	1099	-16102	-7981	-5866	7930	-10771	10249	-4354	-1
9646	7624	-19972	-17294	-175	6487	-3943	14582	-2384	-1
-891	10049	-9826	-15947	7058	-178	7533	9055	1861	1
13018	-2795	-12755	-1992	-8805	8243	-14045	7024	-5215	-1
12041	16	-14619	-6086	-6440	7726	-11256	9012	-4427	-1
13413	-5468	-10333	2169	-10766	8392	-16197	4734	-5769	-1
11747	4878	-19540	-13872	-3098	7728	-7740	13496	-3576	-1
-9994	6643	4911	-5807	9704	-6152	13780	-1042	4690	1
14461	-13608	-2769	14923	-16658	8745	-22604	-2357	-7396	-1
15261	11298	-30770	-26115	-777	10234	-6748	22331	-3889	1
-1575	9429	-8323	-14591	7018	-641	7759	7944	2018	1
4477	10336	-16647	-19118	4371	3277	2702	13343	-69	1
10662	11614	-25535	-24315	1894	7295	-2234	19200	-2149	1
11061	6339	-20295	-15911	-1774	7345	-6124	14397	-3101	-1
15642	-3844	-14799	-1603	-10896	9885	-17199	7970	-6340	-1
11779	10017	-25157	-22273	250	7950	-4344	18491	-2804	-1
11349	-1050	-12624	-3999	-6768	7241	-11320	7464	-4335	-1
-648	8531	-8473	-13593	5934	-82	6294	7768	1540	1
11525	4758	-19141	-13565	-3058	7580	-7612	13214	-3513	-1
14951	-1570	-16427	-4963	-9037	9531	-15037	9652	-5739	-1
11628	4046	-18494	-12455	-3580	7619	-8184	12602	-3660	-1
-10541	4699	7684	-2360	8724	-6579	12996	-3331	4594	1
15657	2254	-21435	-11559	-6911	10134	-13148	13879	-5415	-1
-10659	8289	3931	-8158	11138	-6514	15500	53	5186	1
-11271	6467	6650	-4878	10273	-6978	14859	-2166	5133	1
14798	2302	-20445	-11205	-6420	9584	-12312	13284	-5092	-1
12646	7292	-23251	-18263	-1999	8399	-6972	16503	-3539	-1
-8697	5710	4350	-4939	8398	-5356	11945	-975	4070	1
12968	676	-16461	-7631	-6504	8346	-11683	10344	-4667	-1
12115	-3819	-10548	133	-8991	7623	-13883	5358	-5039	-1
-6732	8352	-900	-10239	9076	-3992	11868	3049	3751	1
12535	1615	-16954	-8944	-5657	8105	-10653	10928	-4364	-1
-20697	4933	19747	2369	14318	-13086	22656	-10693	8366	1
4140	10018	-15893	-18429	4343	3048	2805	12783	6	1
-9151	7823	2608	-8157	10025	-5565	13778	729	4560	1
10655	-4198	-8366	1485	-8456	6672	-12768	3901	-4560	-1
13109	4675	-20971	-14226	-3961	8593	-9149	14316	-4108	-1
13425	-6823	-8877	4374	-11660	8347	-17111	3432	-5980	-1
-24612	5048	24370	4152	16491	-15593	26396	-13507	9824	1
-1285	8925	-8128	-13915	6533	-475	7153	7673	1835	1
13743	-4757	-11504	844	-10478	8631	-16032	5667	-5781	-1
-29008	4113	30717	7892	18233	-18450	29886	-17697	11298	1
-21497	4383	21314	3670	14386	-13621	23037	-11823	8576	1
11170	-1860	-11528	-2588	-7202	7094	-11693	6547	-4393	-1
5316	8188	-15334	-16035	2514	3732	484	11893	-706	1
-19471	8379	14520	-3870	15918	-12164	23806	-6444	8441	1
11968	-4474	-9659	1275	-9341	7503	-14181	4615	-5085	-1
12702	8922	-25088	-20951	-962	8499	-5937	18121	-3310	-1
12409	12056	-28134	-25917	1248	8434	-3574	20934	-2724	-1
11115	9222	-23489	-20641	85	7492	-4253	17225	-2681	-1
12708	-2731	-12448	-1942	-8596	8046	-13712	6854	-5091	-1
8521	12930	-24366	-25385	3903	5973	647	18873	-1161	-1
15170	-131	-18256	-7423	-8212	9728	-14282	11208	-5600	-1
19945	13571	-38918	-32182	-1798	13328	-9616	28030	-5265	1
-14000	5558	10947	-2020	11139	-8765	16805	-5085	5998	1
-13588	5347	10675	-1885	10781	-8508	16280	-4980	5814	1
-9784	8232	2932	-8505	10632	-5955	14643	651	4855	1
10409	9752	-23208	-21151	811	7060	-3238	17211	-2340	1
9463	-4912	-6146	3251	-8286	5879	-12130	2320	-4231	-1
10027	1351	-13627	-7252	-4486	6486	-8481	8799	-3482	-1
12185	10032	-25665	-22501	42	8211	-4714	18808	-2951	-1
15512	-3894	-14586	-1455	-10859	9800	-17111	7824	-6300	-1
13373	-2330	-13690	-2931	-8689	8489	-14067	7739	-5275	-1
10230	2877	-15529	-9843	-3596	6676	-7654	10426	-3324	-1
-2529	6639	-4139	-9560	5703	-1363	6793	4532	1944	1
9748	5314	-17589	-13577	-1742	6462	-5579	12424	-2775	-1
13281	6752	-23435	-17702	-2693	8785	-7925	16455	-3854	-1
12644	-4834	-10088	1522	-9939	7923	-15054	4772	-5389	-1
727	6333	-7755	-10698	3758	714	3542	6669	699	1
5612	9527	-17146	-18370	3233	3974	1101	13409	-610	1
11819	11209	-26499	-24238	1009	8022	-3587	19674	-2637	-1
-11932	8574	5165	-7983	12006	-7320	16881	-622	5698	1
12621	10931	-27170	-24187	397	8526	-4523	20003	-2974	-1
-5248	10670	-5215	-14766	9799	-2950	12024	6399	3559	1
10842	5278	-18877	-14069	-2351	7163	-6626	13206	-3182	-1
8903	9688	-21311	-20287	1575	6091	-1872	16023	-1796	-1
3301	10250	-15128	-18385	4944	2519	3745	12381	350	1
12669	10209	-26445	-23035	-101	8528	-5048	19342	-3102	-1
11203	3013	-16857	-10555	-4029	7306	-8475	11285	-3661	-1
13413	-1437	-14708	-4407	-8127	8550	-13509	8632	-5153	-1
12942	7038	-23334	-17997	-2324	8579	-7418	16478	-3686	-1
10440	4818	-17891	-13117	-2438	6887	-6557	12462	-3105	-1
-23886	2571	26178	7829	14479	-15224	24064	-15361	9178	1
-8756	4933	5265	-3641	7921	-5425	11482	-1771	3974	1
11282	-8161	-4824	7637	-11388	6919	-15998	535	-5395	-1
9788	-2083	-9609	-1528	-6607	6198	-10548	5298	-3918	-1
13629	10179	-27576	-23468	-635	9142	-5966	20029	-3459	1
4987	10344	-17274	-19387	4102	3605	2230	13732	-256	1
-7569	10389	-2095	-13140	10858	-4450	14009	4393	4370	1
-3791	9432	-5639	-13481	8207	-2063	9835	6291	2834	1
18727	12053	-35793	-29092	-2139	12487	-9488	25651	-5049	1
11885	10252	-25540	-22709	346	8027	-4287	18797	-2807	-1
14024	7662	-25324	-19561	-2495	9298	-8015	17891	-3989	-1
12446	6174	-21794	-16337	-2624	8227	-7530	15271	-3636	-1
15810	3242	-22693	-13248	-6347	10271	-12633	14949	-5321	-1
11403	1847	-15833	-8753	-4899	7388	-9438	10307	-3912	-1
-9542	5749	5332	-4577	8877	-5897	12762	-1568	4387	1
12437	-8122	-6268	6991	-11981	7661	-17052	1437	-5814	-1
1508	8328	-10867	-14347	4646	1293	4142	9182	717	1
12762	1973	-17619	-9644	-5545	8265	-10627	11445	-4393	-1
509	10890	-12436	-18024	6858	753	6784	10914	1475	1
15877	1847	-21259	-11005	-7296	10259	-13625	13649	-5558	-1
10635	1426	-14445	-7680	-4763	6879	-9000	9326	-3694	-1
10852	9445	-23412	-20874	372	7332	-3858	17245	-2550	-1
-22268	4338	22298	4132	14769	-14117	23728	-12443	8853	1
13897	11366	-29190	-25540	-1	9361	-5426	21378	-3377	1
11154	13950	-28667	-28375	3160	7702	-1137	21828	-1974	-1
-11599	7207	6245	-5920	10933	-7160	15659	-1696	5367	1
14407	-492	-16939	-6450	-8040	9224	-13809	10289	-5375	-1
11210	-1398	-12078	-3361	-6921	7138	-11422	7024	-4337	-1
1542	8535	-11134	-14702	4763	1324	4247	9408	735	1
13186	2655	-18873	-10969	-5325	8564	-10568	12420	-4445	-1
-14793	4583	12966	-31	10926	-9312	16898	-6620	6141	1
14594	-12388	-4254	12866	-15930	8878	-21915	-1078	-7259	-1
14975	-9896	-7421	8608	-14503	9220	-20610	1617	-7019	-1
11931	4399	-19243	-13182	-3511	7827	-8232	13169	-3717	-1
9944	254	-12336	-5420	-5161	6390	-9136	7676	-3619	-1
10190	11643	-24994	-24126	2166	6993	-1772	18876	-1971	-1
1609	9090	-11817	-15641	5091	1388	4555	9995	796	1
20282	11787	-37390	-29441	-3147	13474	-11120	26556	-5662	1
11632	5092	-19634	-14164	-2897	7663	-7490	13617	-3502	-1
261	10376	-11577	-17060	6655	573	6674	10231	1488	1
-12723	5542	9416	-2637	10445	-7946	15600	-4146	5526	1
12114	-4580	-9720	1375	-9488	7593	-14389	4621	-5155	-1
-943	10421	-10166	-16527	7329	-197	7830	9375	1937	1
-17369	8220	12143	-4669	14687	-10822	21733	-5027	7643	1
16080	-9202	-9514	6920	-14640	9957	-21182	3114	-7319	-1
-7953	6099	3027	-5947	8254	-4864	11508	-44	3856	1
8115	2259	-12294	-7770	-2868	5295	-6088	8249	-2640	-1
-14261	6946	9756	-4155	12188	-8878	17975	-3937	6306	1
13769	-1819	-14724	-3963	-8568	8763	-14097	8529	-5343	-1
9431	11894	-24346	-24153	2737	6516	-895	18551	-1654	1
13458	10538	-27759	-23968	-309	9047	-5568	20249	-3342	-1
13506	2519	-19114	-10908	-5586	8764	-10959	12528	-4584	-1
1334	10968	-13521	-18566	6467	1285	6064	11606	1183	1
11804	11019	-26274	-23919	892	8005	-3700	19478	-2660	1
14795	-9755	-7357	8468	-14314	9111	-20348	1620	-6931	-1
-21977	4867	21370	3122	14960	-13909	23809	-11713	8827	1
8860	8321	-19777	-18037	703	6011	-2743	14669	-1989	1
-9760	9024	2042	-9811	11138	-5908	15149	1437	4967	1
15217	1534	-20119	-10162	-7147	9823	-13216	12854	-5363	-1
7051	8169	-17417	-16878	1572	4844	-1151	13170	-1347	1
-7931	8009	926	-9075	9493	-4775	12760	1821	4140	1
9194	12833	-25078	-25566	3479	6401	-47	19283	-1423	-1
-272	8080	-8439	-13046	5437	142	5641	7612	1333	1
13292	11594	-28703	-25607	472	8982	-4708	21146	-3120	-1
-11224	3936	9341	-772	8591	-7047	13127	-4579	4730	1
12121	-252	-14426	-5689	-6658	7767	-11510	8812	-4497	-1
9553	5359	-17402	-13553	-1608	6339	-5366	12322	-2696	-1
11971	6631	-21714	-16845	-2071	7940	-6781	15359	-3391	-1
12340	-970	-13914	-4630	-7246	7880	-12194	8283	-4687	-1
-6261	7316	-346	-8784	8145	-3731	10736	2398	3420	1
-2305	8088	-5982	-12036	6531	-1163	7550	6101	2083	1
-4423	8751	-4133	-12051	8100	-2495	9973	5159	2963	1
17171	13730	-35725	-31045	-207	11554	-6914	26111	-4220	1
12254	1068	-16019	-7910	-5865	7904	-10754	10188	-4344	-1
12657	5170	-20961	-14807	-3394	8323	-8396	14458	-3866	-1
-5299	5845	83	-6870	6667	-3171	8856	1694	2841	1
-9412	8308	2398	-8818	10483	-5713	14346	1004	4730	1
11299	4070	-18120	-12328	-3388	7409	-7860	12379	-3535	-1
-18173	4237	17441	2234	12510	-11494	19830	-9480	7331	1
17224	-8084	-12115	4519	-14520	10734	-21506	5050	-7569	-1
12265	-6985	-7294	5223	-11145	7596	-16134	2408	-5578	-1
12549	20330	-37283	-39487	6591	8847	1812	29041	-1513	-1
-11923	7610	6200	-6415	11371	-7351	16230	-1547	5547	1
12635	-1924	-13236	-3222	-8028	8031	-13105	7580	-4941	-1
13070	18074	-35468	-36069	4834	9093	-180	27249	-2049	-1
-2202	7775	-5768	-11577	6271	-1108	7244	5875	1997	1
17982	10912	-33651	-26855	-2487	11964	-9552	23991	-4949	1
-8086	5707	3613	-5241	8069	-4965	11371	-522	3845	1
-9304	6358	4383	-5690	9147	-5720	12944	-802	4393	1
542	9318	-10770	-15475	5812	712	5705	9418	1223	1
10442	1214	-13981	-7236	-4799	6747	-8962	8976	-3656	-1
15189	7425	-26480	-19761	-3274	10036	-9262	18532	-4454	-1
13450	3563	-20180	-12585	-4872	8769	-10210	13497	-4404	-1
-19867	2815	21039	5408	12486	-12636	20467	-12122	7738	1
12180	8276	-23753	-19633	-1106	8139	-5880	17106	-3217	-1
10832	19699	-34516	-37593	7097	7721	2997	27148	-978	-1
-25593	4680	25960	5247	16775	-16237	27069	-14597	10128	1
21943	11058	-38613	-29088	-4513	14511	-13160	27092	-6384	1
3640	9537	-14764	-17392	4295	2708	2952	11944	117	1
699	7129	-8585	-11983	4294	728	4098	7418	831	1
4108	11553	-17520	-20917	5365	3088	3859	14244	252	1
-13358	7316	8260	-5213	11947	-8284	17378	-2904	6030	1
-1841	8024	-6475	-12164	6241	-867	7072	6385	1902	1
11432	5703	-20055	-15060	-2389	7558	-6895	14059	-3335	-1
-4397	7002	-2267	-9211	6941	-2547	8783	3487	2686	1
2578	10302	-14307	-18106	5366	2057	4456	11891	624	1
11103	1957	-15589	-8782	-4667	7200	-9085	10189	-3785	-1
-10663	6065	6349	-4528	9684	-6604	14021	-2101	4848	1
11463	10459	-25253	-22834	708	7764	-3753	18682	-2620	1
-22606	4613	22410	3853	15131	-14323	24229	-12429	9020	1
11156	16683	-31636	-32835	4949	7811	684	24473	-1557	-1
10725	-2130	-10694	-1923	-7140	6797	-11456	5953	-4270	-1
-12037	4802	9386	-1776	9593	-7535	14465	-4349	5161	1
11461	10464	-25256	-22842	713	7763	-3747	18685	-2618	-1
-15901	9138	9366	-6906	14502	-9844	20971	-3042	7244	1
11899	2000	-16602	-9253	-5065	7713	-9801	10826	-4072	-1
250	7022	-7925	-11583	4465	435	4448	6979	980	1
13010	-4717	-10658	1148	-10058	8162	-15318	5158	-5505	-1
11248	143	-13797	-5896	-5932	7222	-10430	8543	-4116	-1
10897	-1942	-11107	-2316	-7109	6915	-11491	6263	-4305	-1
-9175	9393	933	-10707	11066	-5519	14848	2230	4809	1
13485	-13241	-1984	14815	-15895	8133	-21446	-2731	-6981	-1
11956	-4891	-9191	1962	-9608	7479	-14448	4202	-5144	-1
-4207	4891	-206	-5862	5456	-2508	7197	1587	2294	1
10794	13382	-27613	-27266	2981	7449	-1178	21009	-1928	-1
9689	1761	-13661	-7750	-4037	6285	-7893	8943	-3295	-1
12179	1034	-15893	-7818	-5847	7855	-10707	10101	-4322	-1
-4474	5733	-796	-7101	6151	-2646	8008	2202	2521	1
-13945	7154	9148	-4652	12155	-8667	17818	-3500	6221	1
531	6573	-7778	-10992	4020	598	3886	6755	808	1
12420	2025	-17260	-9556	-5327	8048	-10271	11239	-4259	-1
12377	4622	-20027	-13772	-3604	8122	-8500	13719	-3847	-1
11836	-10	-14344	-5941	-6347	7594	-11082	8834	-4355	-1
-94	3677	-3877	-5952	2458	84	2539	3486	596	1
-1171	9697	-9103	-15231	6977	-372	7561	8504	1911	1
-2547	6503	-3969	-9328	5623	-1380	6719	4387	1930	1
-13856	5625	10699	-2204	11106	-8670	16716	-4912	5955	1
5459	10603	-18128	-20048	4019	3918	1961	14335	-390	1
-21330	4787	20673	2927	14561	-13498	23150	-11307	8577	1
-8909	3642	6852	-1458	7157	-5573	10764	-3134	3833	1
-18445	8239	13428	-4157	15276	-11512	22753	-5813	8042	1
5620	9464	-17087	-18270	3187	3977	1050	13354	-623	1
-1431	9057	-8094	-14057	6697	-563	7377	7691	1909	1
14259	3684	-21290	-13187	-5226	9292	-10886	14217	-4683	-1
13244	-1001	-14976	-5034	-7750	8458	-13060	8928	-5024	-1
-2217	7843	-5824	-11681	6324	-1115	7303	5930	2013	1
10408	11796	-25424	-24485	2149	7139	-1874	19186	-2028	-1
14202	6913	-24727	-18429	-3081	9383	-8680	17299	-4169	-1
13786	-2519	-13984	-2829	-9035	8746	-14579	7864	-5455	-1
9183	10192	-22198	-21251	1755	6291	-1798	16720	-1822	-1
9731	-3269	-8254	435	-7354	6116	-11285	4110	-4078	-1
-16430	5436	14026	-599	12362	-10329	18999	-7018	6873	1
11212	4129	-18079	-12380	-3303	7355	-7739	12371	-3494	-1
-13408	6140	9597	-3269	11204	-8362	16640	-4080	5869	1
-1917	5840	-4013	-8563	4851	-1001	5687	4216	1596	1
19962	11944	-37171	-29535	-2872	13275	-10716	26468	-5520	1
-14098	8837	7506	-7323	13340	-8699	19084	-1986	6535	1
14579	1404	-19204	-9629	-6891	9409	-12706	12251	-5148	-1
11797	3392	-17989	-11473	-4098	7702	-8777	12096	-3822	-1
6434	10568	-19272	-20481	3474	4542	1025	15030	-754	1
-20993	2870	22344	5884	13126	-13357	21557	-12909	8160	1
-812	7564	-7224	-11932	5388	-225	5803	6710	1453	1
-4634	8505	-3610	-11543	8052	-2640	10007	4764	3003	1
15964	10972	-31268	-25937	-1367	10672	-7623	22541	-4197	1
-17231	3763	16813	2535	11694	-10908	18632	-9235	6912	1
12509	10499	-26565	-23426	174	8437	-4705	19502	-2999	-1
-26497	4283	27486	6350	16999	-16832	27649	-15656	10400	1
-3718	5860	-1850	-7689	5829	-2156	7386	2890	2262	1
-17993	2848	18730	4410	11504	-11432	18735	-10689	7053	1
-7234	6259	1980	-6571	7974	-4396	10942	649	3616	1
10502	9473	-23017	-20742	578	7109	-3511	17010	-2417	-1
-9355	5124	5784	-3651	8367	-5801	12170	-2033	4223	1
-14328	6745	10056	-3793	12092	-8929	17904	-4181	6300	1
-11628	5355	8290	-2884	9736	-7251	14451	-3508	5095	1
11490	-6431	-6955	4709	-10366	7120	-15039	2365	-5208	-1
12663	7798	-23821	-19097	-1677	8430	-6651	17005	-3468	-1
12776	10576	-26973	-23687	82	8611	-4903	19776	-3085	1
-15196	6109	11799	-2318	12141	-9511	18292	-5445	6522	1
10820	9976	-23948	-21722	737	7332	-3473	17734	-2457	-1
13307	11153	-28242	-24894	175	8974	-5016	20730	-3192	1
9858	4325	-16649	-12019	-2448	6494	-6340	11549	-2966	-1
-16773	8067	11586	-4719	14268	-10445	21073	-4729	7401	1
-4557	8907	-4140	-12239	8274	-2575	10203	5211	3036	1
13763	9031	-26493	-21663	-1459	9184	-6858	19020	-3684	-1
7678	9957	-20118	-20111	2407	5316	-546	15369	-1304	1
13325	20666	-38589	-40425	6395	9358	1310	29946	-1747	-1
-11883	7935	5800	-6964	11562	-7313	16409	-1204	5582	1
10833	-183	-12939	-5154	-5923	6943	-10259	7917	-4013	-1
12487	-1069	-13984	-4541	-7389	7970	-12397	8296	-4756	-1
14184	-7764	-8775	5527	-12682	8796	-18448	3088	-6402	-1
13919	-2670	-13983	-2650	-9205	8826	-14804	7817	-5527	-1
14527	3473	-21388	-12979	-5508	9457	-11278	14214	-4814	-1
-4820	7784	-2602	-10273	7679	-2788	9700	3927	2961	1
13699	-2215	-14209	-3281	-8789	8702	-14296	8093	-5377	-1
5407	10054	-17470	-19126	3688	3863	1644	13766	-454	1
-20266	3408	20879	4641	13088	-12869	21235	-11846	7975	1
12513	7473	-23287	-18492	-1809	8321	-6727	16579	-3462	1
14056	-6882	-9577	4153	-12036	8749	-17741	3846	-6221	-1
-23195	6127	21481	1680	16438	-14642	25789	-11405	9467	1
13571	326	-16811	-7362	-7057	8720	-12481	10455	-4942	-1
11420	-5590	-7783	3372	-9779	7108	-14413	3126	-5054	-1
7482	7323	-17022	-15715	788	5087	-2119	12674	-1634	1
-24926	5893	23834	2932	17212	-15761	27253	-12924	10068	1
12841	1902	-17638	-9567	-5634	8313	-10748	11435	-4433	-1
-8277	7313	2100	-7766	9223	-5024	12620	890	4161	1
-6488	3848	3692	-3012	5995	-4012	8636	-1126	2974	1
14157	-6175	-10467	2949	-11627	8841	-17364	4605	-6150	-1
11580	-47	-13992	-5752	-6234	7428	-10867	8607	-4267	-1
-14736	7971	9221	-5587	13114	-9143	19103	-3301	6637	1
-9578	7073	3939	-6719	9763	-5868	13678	-315	4603	1
9011	14720	-26905	-28553	4812	6358	1382	20972	-1068	-1
2567	8705	-12561	-15495	4325	1988	3402	10338	384	1
12138	7234	-22572	-17912	-1765	8071	-6536	16067	-3361	-1
-3652	6525	-2653	-8808	6229	-2087	7767	3583	2339	1
16314	11469	-32232	-26924	-1229	10916	-7619	23283	-4250	1
15293	11713	-31259	-26809	-522	10271	-6502	22757	-3838	-1
10884	-522	-12633	-4627	-6173	6963	-10533	7627	-4083	1
-19518	5163	18067	1401	13837	-12321	21706	-9590	7968	1
10745	8956	-22750	-20020	109	7244	-4083	16691	-2585	-1
7021	9507	-18833	-19045	2464	4877	-232	14442	-1132	1
16095	-13656	-4698	14180	-17565	9792	-24165	-1184	-8005	-1
13436	7237	-24149	-18571	-2459	8904	-7748	17039	-3838	-1
10965	11258	-25517	-23888	1499	7476	-2754	19083	-2315	-1
-7347	6201	2180	-6420	7997	-4471	11009	509	3649	1
-11966	6776	7158	-5032	10848	-7412	15715	-2387	5436	1
12746	2007	-17636	-9690	-5514	8256	-10589	11465	-4382	-1
12176	-2453	-12105	-2128	-8129	7716	-13029	6726	-4853	-1
-13260	6795	8707	-4411	11553	-8241	16938	-3336	5915	1
-7270	7967	169	-9340	9112	-4352	12114	2275	3890	1
12176	-6695	-7501	4794	-10907	7550	-15857	2622	-5501	-1
14705	1462	-19421	-9788	-6920	9492	-12785	12402	-5186	-1
11638	4575	-19079	-13323	-3239	7646	-7840	13121	-3583	-1
12721	5920	-21853	-16063	-2937	8393	-7956	15232	-3776	-1
10959	9936	-24075	-21728	636	7421	-3631	17800	-2515	-1
11398	5103	-19360	-14062	-2764	7512	-7263	13452	-3414	-1
-26042	3559	27721	7302	16281	-16569	26741	-16016	10122	1
12691	-1769	-13472	-3503	-7957	8073	-13055	7772	-4938	-1
14013	6499	-24048	-17657	-3251	9245	-8780	16757	-4163	-1
14190	3698	-21223	-13176	-5180	9249	-10813	14180	-4655	-1
13957	-2444	-14273	-3037	-9077	8859	-14689	8064	-5507	-1
12630	-2376	-12739	-2481	-8322	8011	-13403	7139	-5009	-1
11859	4778	-19569	-13766	-3224	7796	-7912	13483	-3633	-1
-6197	6781	157	-7944	7760	-3711	10320	1928	3315	1
11929	5003	-19897	-14167	-3114	7850	-7827	13753	-3624	-1
-7410	5747	2749	-5647	7733	-4529	10765	22	3603	1
-18584	5355	16726	618	13462	-11714	20960	-8706	7653	1
11323	-2176	-11371	-2150	-7490	7179	-12046	6356	-4497	-1
-22168	6204	20152	1037	15938	-13980	24880	-10563	9101	1
-2752	3320	-266	-4031	3648	-1635	4788	1155	1519	1
-21557	4707	21035	3172	14630	-13646	23309	-11554	8648	1
9925	11936	-24991	-24470	2499	6835	-1330	18961	-1829	-1
-3094	7869	-4789	-11282	6811	-1677	8141	5300	2339	1
10197	6962	-19922	-16492	-903	6815	-4900	14353	-2688	-1
-18841	2983	19613	4618	12047	-11972	19619	-11193	7386	1
-8956	5374	5029	-4259	8317	-5536	11963	-1494	4115	1
-10771	7187	5263	-6304	10477	-6629	14871	-1096	5059	1
-521	6708	-6648	-10683	4672	-72	4960	6099	1216	1
-14505	5472	11653	-1626	11354	-9092	17221	-5546	6171	1
14759	13580	-32638	-29586	987	10001	-4757	24164	-3356	-1
-15140	4915	13028	-397	11329	-9522	17444	-6559	6319	1
14097	-360	-16706	-6509	-7787	9030	-13430	10185	-5240	-1
-719	12924	-13154	-20724	8848	45	9289	11964	2237	1
-25332	2581	27922	8541	15260	-16152	25425	-16432	9712	1
14720	-10410	-6554	9574	-14702	9037	-20714	930	-7003	-1
-1697	6867	-5395	-10350	5406	-820	6167	5374	1672	1
12078	505	-15196	-6904	-6139	7769	-10965	9513	-4366	-1
-1151	6926	-6120	-10720	5152	-467	5694	5839	1481	1
-12947	7402	7668	-5560	11783	-8017	17050	-2514	5892	1
-27435	2659	30387	9472	16438	-17498	27444	-17928	10497	1
-10168	6949	4791	-6219	9998	-6252	14147	-877	4801	1
9917	78	-12111	-5119	-5262	6366	-9228	7485	-3636	-1
15707	-5278	-13322	704	-11871	9871	-18216	6632	-6583	-1
12395	-721	-14250	-5063	-7112	7925	-12079	8565	-4670	-1
12314	257	-15212	-6617	-6428	7910	-11351	9449	-4490	-1
14810	-14829	-1868	16739	-17644	8922	-23745	-3277	-7711	-1
12396	1258	-16399	-8292	-5817	8003	-10761	10479	-4368	-1
12182	8161	-23631	-19448	-1181	8135	-5958	16997	-3235	-1
12050	-665	-13892	-4980	-6891	7705	-11719	8360	-4534	-1
10141	7657	-20609	-17598	-418	6806	-4384	14984	-2562	-1
9814	10636	-23445	-22294	1708	6713	-2092	17621	-1986	1
11238	1467	-15221	-8051	-5060	7268	-9538	9816	-3910	-1
-14686	6598	10650	-3373	12188	-9164	18141	-4591	6409	1
12562	82	-15324	-6458	-6676	8063	-11700	9466	-4608	-1
7912	7895	-18164	-16864	932	5385	-2140	13548	-1705	1
-9769	7552	3651	-7404	10178	-5972	14176	6	4746	1
11625	5596	-20172	-14982	-2563	7678	-7147	14099	-3422	-1
13944	3874	-21115	-13340	-4933	9098	-10465	14166	-4538	-1
14077	3183	-20527	-12279	-5457	9156	-11050	13597	-4692	-1
-17468	4803	15972	956	12503	-11020	19548	-8406	7159	1
15388	-10486	-7281	9364	-15110	9462	-21390	1354	-7261	-1
-34289	-357	41973	17843	18135	-22014	31848	-25966	12558	1
-11100	6631	6265	-5232	10289	-6862	14808	-1880	5095	1
10184	-7131	-4612	6508	-10125	6255	-14283	712	-4834	-1
